Genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	stimulation
SLC5A3	28.3123339784258	2.41877766234722	0.399016472019107	6.06184915150919	1.3456539361953e-09	1.19135228484491e-07	IL_4
SLCO4A1	17.161288477444	0.144409489456574	0.534882907479117	0.269983369139931	0.787173048174434	0.956008873698296	IFN_B1a
SLCO4A1	17.161288477444	0.0334936652168137	0.53737632459165	0.0623281370690557	0.950301521890679	NA	IFN_lambda2
SLCO4A1	17.161288477444	0.162706604688309	0.505228900827867	0.322045323261788	0.747418359016264	0.975467871495707	IFN_y
SLCO4A1	17.161288477444	2.80641882071398	0.471322829819472	5.9543451816007	2.61115173430633e-09	1.70247093076772e-07	IL_10
SLCO4A1	17.161288477444	0.45056326095209	0.519227215092448	0.867757405342992	0.3855271525201	0.743778914657825	IL_13
SLCO4A1	17.161288477444	0.472113723746775	0.521221816578245	0.905782737273244	0.365050859832294	0.768284535431516	IL_4
SOCS1	8.42921886040526	1.65992399483029	0.843231542236233	1.96852692491579	0.0490074412661045	0.337926751292011	IFN_B1a
SOCS1	8.42921886040526	1.11585010581033	0.859455985582861	1.2983214085752	0.194176912773629	NA	IFN_lambda2
SOCS1	8.42921886040526	1.56860242508217	0.82539075970378	1.90043613481342	0.057375908658935	NA	IFN_y
SOCS1	8.42921886040526	2.64435146538897	0.814436616304892	3.24684746786855	0.00116690910445889	0.0175125898336695	IL_10
SOCS1	8.42921886040526	1.11973548934384	0.858259416904518	1.30465855345041	0.192009140463716	NA	IL_13
SOCS1	8.42921886040526	1.56192028652951	0.84599046300099	1.84626228644339	0.0648541308939921	NA	IL_4
SP110	31.1172206188538	2.74508242161656	0.36139254260883	7.59584689213642	3.05785907180621e-14	3.04127407345065e-12	IFN_B1a
SP110	31.1172206188538	0.46501650692336	0.391222625797357	1.1886237560407	0.234587755356818	NA	IFN_lambda2
SP110	31.1172206188538	0.613353909177908	0.373736914958341	1.64113814993704	0.100768741091933	0.596203372190657	IFN_y
SP110	31.1172206188538	-2.00238951351206	0.497993404719825	-4.02091572806797	5.7972342883025e-05	0.00139418732802291	IL_10
SP110	31.1172206188538	-0.320185001999901	0.414983669630369	-0.771560486428523	0.44037478478535	0.781464922796149	IL_13
SP110	31.1172206188538	-0.519115732913448	0.426492828169213	-1.21717341682352	0.223538242124358	0.649326049313719	IL_4
SPATA13	7.72748712055275	0.244074102556715	0.732281074004428	0.333306582979146	0.738902870723551	0.940175196686524	IFN_B1a
SPATA13	7.72748712055275	-0.145409030361234	0.749520174029623	-0.194002823939315	0.846173670730031	NA	IFN_lambda2
SPATA13	7.72748712055275	-1.31327789569039	0.779341830506078	-1.68511151882813	0.0919670576785879	NA	IFN_y
SPATA13	7.72748712055275	2.21058727038448	0.667490925799957	3.31178625048002	0.000927023463963485	0.0146624627669481	IL_10
SPATA13	7.72748712055275	0.355605036442704	0.722537559838852	0.492161316184054	0.622605308785866	NA	IL_13
SPATA13	7.72748712055275	-0.952529387286872	0.81744504667938	-1.16525189204611	0.243917046149221	NA	IL_4
SPATS2L	6.68584200729106	2.49893500396878	0.717073267390013	3.48490888952581	0.000492304641975603	0.0113734001539876	IFN_B1a
SPATS2L	6.68584200729106	0.0895993709031727	0.797139086930492	0.112401176121207	0.910505322828544	NA	IFN_lambda2
SPATS2L	6.68584200729106	0.346559240096927	0.748448717907675	0.463036720893518	0.643338046249935	NA	IFN_y
SPATS2L	6.68584200729106	-0.720877122486006	0.834179035089482	-0.86417554525172	0.387491463995134	0.780881165069137	IL_10
SPATS2L	6.68584200729106	-0.0316789853113446	0.803272390133116	-0.0394374133861302	0.968541651530931	NA	IL_13
SPATS2L	6.68584200729106	-0.458255501293215	0.84359807334404	-0.543215443198775	0.586981474892249	NA	IL_4
SPINT2	43.9158239883263	0.0793801767695131	0.351305379737584	0.225957760250663	0.82123427313283	0.962314131797314	IFN_B1a
SPINT2	43.9158239883263	-0.307404547802196	0.360130123561712	-0.853592986784732	0.393330545747934	NA	IFN_lambda2
SPINT2	43.9158239883263	-0.114716341528595	0.337329999365387	-0.340071567143181	0.733802633205751	0.972344647888833	IFN_y
SPINT2	43.9158239883263	-0.00707459007351368	0.343797130213281	-0.0205778043264202	0.983582446298895	0.998532019909489	IL_10
SPINT2	43.9158239883263	1.68374831743987	0.323361228620005	5.20701979215484	1.91897632083984e-07	1.21840675654518e-05	IL_13
SPINT2	43.9158239883263	2.24229696283882	0.319065997524712	7.0276901338105	2.09980570152741e-12	3.098379968476e-10	IL_4
STAT1	97.3331425076181	2.27985506280332	0.262722607789606	8.67780310946471	4.03486759919252e-18	5.50618676094458e-16	IFN_B1a
STAT1	97.3331425076181	0.239098631758665	0.27857090992023	0.858304378684522	0.390724412233553	0.706669032652072	IFN_lambda2
STAT1	97.3331425076181	1.97292849134607	0.260820924039186	7.56430297382758	3.89949895341867e-14	6.38018021070886e-12	IFN_y
STAT1	97.3331425076181	-1.11052824719961	0.297998510029481	-3.7266234891233	0.000194062014344347	0.00387728424466122	IL_10
STAT1	97.3331425076181	-0.218335792586039	0.28544004005015	-0.764909479930279	0.444325448499291	0.783211135556595	IL_13
STAT1	97.3331425076181	-0.134455134978727	0.284759084083614	-0.47217153900961	0.636804352783177	0.902196731463255	IL_4
STAT2	16.5845234360148	3.11326774910223	0.528839531348441	5.88698000916078	3.93316266740665e-09	2.26272534630806e-07	IFN_B1a
STAT2	16.5845234360148	0.435121761556233	0.590343862282873	0.737064936821071	0.461082860646949	NA	IFN_lambda2
STAT2	16.5845234360148	2.42329994037193	0.527386459204853	4.59492256214839	4.32910006548464e-06	0.000227357921957675	IFN_y
STAT2	16.5845234360148	-1.5585883301543	0.726513665538463	-2.14529802271392	0.0319290264974211	0.219484251495289	IL_10
STAT2	16.5845234360148	-0.604531497256478	0.656333648760155	-0.921073448540185	0.35701208143975	0.724584634754149	IL_13
STAT2	16.5845234360148	-0.609045279953393	0.664113059170348	-0.917080716217583	0.359100345216062	0.763214244740982	IL_4
STOM	56.9701057874144	0.742275370604902	0.371816182241865	1.99635036358384	0.045895799620369	0.326405598962167	IFN_B1a
STOM	56.9701057874144	-0.261696398371058	0.400704261269334	-0.653091128958965	0.513697530933106	NA	IFN_lambda2
STOM	56.9701057874144	1.03006005111951	0.353199792712634	2.91636652221248	0.0035413421357428	0.0630329265499995	IFN_y
STOM	56.9701057874144	3.96987222560544	0.339068419878565	11.7081744947737	1.15744825964623e-31	6.17446035236736e-29	IL_10
