GeneSymbol	GSM1249177	GSM1249178	GSM1249179	GSM1249180	GSM1249181	GSM1249182	GSM1249183	GSM1249184	GSM1249185	GSM1249186	GSM1249187	GSM1249188	GSM1249189	GSM1249190	GSM1249191	GSM1249192	GSM1249193	GSM1249194	GSM1249195	GSM1249196	GSM1249197	GSM1249198	GSM1249199	GSM1249200	GSM1249201	GSM1249202	GSM1249203	GSM1249204	GSM1249205	GSM1249206	GSM1249207	GSM1249208	GSM1249209	GSM1249210	GSM1249211	GSM1249212	GSM1249213	GSM1249214	GSM1249215	GSM1249216	GSM1249217	GSM1249218	GSM1249219	GSM1249220	GSM1249221	GSM1249222	GSM1249223	GSM1249224	GSM1249225	GSM1249226	GSM1249227	GSM1249228	GSM1249229	GSM1249230	GSM1249231	GSM1249232	GSM1249233	GSM1249234	GSM1249235	GSM1249236	GSM1249237	GSM1249238	GSM1249239	GSM1249240	GSM1249241	GSM1249242	GSM1249243	GSM1249244	GSM1249245	GSM1249246	GSM1249247	GSM1249248	GSM1249249	GSM1249250	GSM1249251	GSM1249252	GSM1249253	GSM1249254	GSM1249255	GSM1249256	GSM1249257	GSM1249258	GSM1249259	GSM1249260	GSM1249261	GSM1249262	GSM1249263	GSM1249264	GSM1249265	GSM1249266	GSM1249267	GSM1249268	GSM1249269	GSM1249270	GSM1249271	GSM1249272	GSM1249273	GSM1249274	GSM1249275	GSM1249276	GSM1249277	GSM1249278	GSM1249279	GSM1249280	GSM1249281	GSM1249282	GSM1249283	GSM1249284	GSM1249285	GSM1249286	GSM1249287	GSM1249288	GSM1249289	GSM1249290	GSM1249291	GSM1249292	GSM1249293	GSM1249294	GSM1249295	GSM1249296	GSM1249297	GSM1249298	GSM1249299	GSM1249300	GSM1249301	GSM1249302	GSM1249303	GSM1249304	GSM1249305	GSM1249306	GSM1249307	GSM1249308	GSM1249309	GSM1249310	GSM1249311	GSM1249312	GSM1249313	GSM1249314	GSM1249315	GSM1249316	GSM1249317	GSM1249318	GSM1249319	GSM1249320	GSM1249321	GSM1249322	GSM1249323	GSM1249324	GSM1249325	GSM1249326	GSM1249327	GSM1249328	GSM1249329	GSM1249330	GSM1249331	GSM1249332	GSM1249333
PAX5	-7.397123	-20.71416	-12.4511	-19.62977	-20.56827	-36.31145	-15.5316	-17.12834	-28.66199	-10.98278	-8.0723	-12.08892	-25.32923	-14.29608	-9.804236	-16.30697	-24.35836	-21.81309	-23.81877	-29.49488	-11.9439	-26.80675	-31.43375	-24.07745	-9.668033	-20.21425	-11.15543	-20.53752	-8.619054	-40.64663	-18.49089	-18.62374	-17.15754	-23.91805	-14.36845	-5.763997	-14.60524	-30.06096	-2.381975	-0.427646	-17.54346	-5.678955	-26.18079	-22.37073	-19.69087	-28.93232	-41.53975	-10.45895	-17.79729	-13.82541	-17.15538	-24.47761	-28.25942	-26.14176	-18.17357	-16.19648	-14.72777	-14.67722	-14.52655	9.749956	-21.96616	-21.14569	-22.16	-21.71576	-18.35252	-17.42395	-17.61136	-8.31216	-32.19215	-13.05073	-21.13202	-35.62637	-22.52544	-31.79507	-30.85562	-26.19531	-25.65992	-26.70049	-22.91147	-35.57312	-28.25942	-17.18579	-27.71933	-25.84234	-17.32889	-9.86701	-26.53032	-21.64701	-10.93756	-22.81779	-30.16612	-15.66453	-7.641251	-16.57884	-12.58749	-20.60952	-10.58927	3.343054	-16.42492	-10.70208	-11.64634	-24.3904	-16.26458	-29.149	-30.58839	-1.359376	-5.677267	-0.3554493	-21.94447	-13.49066	-32.41539	-25.23433	-22.37906	-36.27986	-26.20257	-17.83471	-18.47462	-25.72587	-18.52474	-11.2414	-33.07125	-25.04537	-24.69549	-27.76336	-25.63537	-18.07092	-13.67408	-22.49268	-20.45964	-30.44891	-23.15672	-20.62755	-17.3666	-35.68881	-23.01149	-19.27353	-13.36695	-24.44744	-27.05609	-3.058337	-15.78015	-23.30437	-21.71576	-21.38219	-10.05515	-19.38708	-11.34648	-35.05214	-20.86483	-27.99431	-10.24036	-18.77948	-22.19596	-11.02305	-11.16908	-17.21993	-31.37972
PAX7	103.4477	15.14567	41.92063	17.95867	83.2942	19.0891	25.09859	55.97795	5.861604	19.23551	7.569768	79.4594	-6.800088	20.19085	17.79708	43.68589	39.92667	11.64067	13.57538	5.544055	11.01164	-1.6883	-0.8073987	-6.041743	42.41874	16.29011	7.511326	41.48047	5.236021	29.8224	74.68269	2.683039	16.38473	62.90104	3.7541	14.31524	31.89999	42.99509	10.49365	90.5919	17.80647	40.99486	31.75307	40.11027	16.49886	14.24051	29.35566	27.37912	19.24141	15.52773	-2.005857	25.1948	10.54198	28.96983	48.12265	62.64349	8.969548	2.000706	22.31542	14.96162	24.24848	-13.40081	54.63892	12.73886	19.88018	41.14775	2.691234	26.17057	55.7102	26.94661	20.0872	50.10978	32.60131	11.04845	-9.945444	21.99895	-4.627879	-3.156711	35.5498	52.97537	9.297599	-10.52356	46.13743	21.51085	16.65768	15.77134	14.91727	6.137448	14.16991	21.45514	6.65483	41.73343	17.19977	6.175617	14.61029	28.00357	9.586518	10.22262	25.62279	27.51932	33.34771	15.16736	7.391576	8.822345	141.7596	26.5778	50.37775	26.88567	25.77527	52.14371	41.96834	23.45038	47.0755	42.92965	82.45284	47.93696	29.5346	18.04712	80.52453	29.8503	36.63582	43.13141	7.494281	19.36613	-3.488955	-0.4369811	9.583592	38.04765	27.96039	17.09952	19.89597	20.26763	26.43296	1.096045	25.96866	52.6341	-10.40512	21.44281	44.68775	57.62981	42.66988	22.2135	47.42892	13.52975	6.485634	11.44061	9.564913	14.94187	41.87796	30.50966	4.812995	22.42162	-4.005253	54.81446	-26.27485	14.76772	44.13086
PBXIP1	129.3717	136.7044	144.4212	131.2674	102.1097	42.26636	83.41068	137.8855	137.9423	110.4503	161.6332	148.5936	155.7503	123.9942	161.45	71.50804	196.8707	152.6514	73.08521	85.54516	73.18822	-3.733701	208.7422	193.2549	166.9413	146.9273	198.8713	149.0695	167.8711	34.36729	240.3972	200.8719	155.1716	106.9112	242.8911	204.3633	148.4912	198.525	174.2232	131.2086	154.2046	70.18157	150.0267	234.4338	129.7368	68.36419	155.6785	115.3309	131.7611	268.0415	93.32789	152.382	150.0922	218.6133	116.6087	155.6409	106.561	172.8503	138.0259	292.2497	215.1218	134.9797	189.8554	220.806	43.13141	50.2988	96.59532	208.4573	386.4188	119.0161	168.5731	-4.413557	48.0477	174.4227	148.6288	52.29859	181.3066	117.6351	166.0955	47.10073	86.57727	161.1858	123.2679	104.2177	143.6107	150.0922	153.3372	189.3758	192.5215	220.3277	231.6266	264.056	227.9294	180.8035	210.9232	220.7035	195.5618	218.3684	261.2731	194.9674	289.7491	309.646	229.797	200.6039	45.90489	115.3309	161.5213	116	130.3692	131.7873	91.03253	116.5118	153.0199	145.7012	6.029576	85.07259	141.2544	197.0098	30.21261	239.1549	31.19558	41.28878	127.6161	101.0589	158.5636	85.60461	206.1618	190.9228	43.74882	71.64439	146.2296	179.7637	275.326	189.2896	53.55399	175.0981	143.1288	76.37414	138.5334	448.5838	118.0554	9.153443	131.8174	202.0189	215.7642	119.9898	323.5318	104.3189	85.2304	190.7402	180.5001	128.7865	198.832	266.2814	151.8489	137.9678	134.9518
PCDHA5	7.012529	19.80542	34.9953	36.03386	29.99101	26.10617	35.49415	21.86446	9.158616	24.53647	16.17579	15.54706	30.67067	12.1818	31.31801	35.24786	5.393527	7.034384	10.86859	25.19795	82.73518	62.82557	26.16724	36.61745	57.77905	25.72679	35.90627	16.66374	28.79914	75.55004	22.05043	5.657771	39.05005	23.7229	10.37398	22.22715	10.3279	13.82939	5.453805	32.12883	41.88372	21.01741	33.7058	26.27582	-0.3609549	9.311851	21.97621	36.82984	17.77322	26.32661	28.97409	43.44818	24.69783	34.82494	15.54413	5.182559	35.38778	13.07415	31.75307	1.211096	10.22768	32.39925	38.10913	15.79046	37.17927	32.05676	32.44699	13.76429	25.6369	1.427098	9.484906	238.4145	25.32459	11.67864	26.91911	94.57116	58.14405	50.12861	26.05475	30.68297	30.26167	10.07993	12.13774	20.34204	24.47734	22.11477	13.17848	20.03755	21.41041	14.22078	20.17821	43.31144	22.73411	16.05956	22.20693	25.7677	31.39393	42.94674	18.804	14.97538	3.447241	13.16876	14.38374	37.27345	55.43063	21.46517	35.47128	8.367679	32.01787	27.66071	16.4216	16.34438	13.83742	23.68481	63.60109	10.11685	29.16847	16.42447	74.11781	13.0057	27.69136	64.43904	23.59523	12.21581	9.348417	54.88638	32.45638	21.60469	25.24548	21.06158	8.39609	49.57889	28.2433	9.826	-9.10046	18.33757	22.84625	32.10825	18.91312	11.43813	27.40199	85.63438	54.78378	27.50308	17.45822	29.86584	8.716014	48.10389	25.83714	17.65394	32.73241	13.64225	24.44159	7.09596	46.18704	13.69188	34.35441
PCGF2	-7.214487	-21.67665	8.400739	5.956192	1.241936	-1.371235	-14.14939	-3.959488	-11.01719	-1.094384	-4.677615	7.927261	3.8913	6.905345	-12.31288	9.905976	-17.89165	17.64217	-3.718291	-24.60861	-16.9531	-11.15939	0.2148752	-0.3206711	5.763916	6.166704	-5.956866	-9.641951	-5.767491	11.36019	-14.58309	-7.613934	2.873827	-1.289576	0.1604725	3.634914	-16.00884	-15.20777	-3.739223	3.783525	5.43837	-9.379303	-2.634079	-1.800223	-15.40194	0.6888896	5.386989	1.104161	14.77906	-6.661865	-18.3955	-2.876168	5.180544	-4.644082	-24.04773	13.26993	-22.17114	-6.324277	-13.19403	-5.986947	-2.115079	-9.012425	3.813012	-7.503205	14.06642	-14.95412	-2.051343	2.898081	0.7852521	-15.78015	16.71368	-4.410116	24.25522	-5.118842	-8.148621	-3.512875	-6.667621	4.522636	17.44043	-15.5988	1.520933	-5.384771	-9.021277	0.6264268	-14.87708	-14.91666	5.90446	1.625432	-1.492025	23.87668	-1.405463	-0.2602783	9.033039	-8.765102	1.731568	-1.738517	5.636114	-4.441571	-11.30417	-4.367004	5.229341	-0.5031037	10.00158	0.7852521	-31.35758	-2.754231	-5.412093	-12.93581	43.69753	4.915189	-8.847478	-12.54335	4.764467	1.516664	2.923958	-22.21573	2.398916	5.629571	-0.08851912	6.285448	-5.946192	-10.3878	2.596567	-5.432316	-9.846109	0.5584612	-1.904837	6.277104	-5.835579	-11.46572	-10.78023	-14.67274	0.05621792	-14.98519	1.181485	6.302935	-3.765999	8.788177	-9.056836	-6.173427	-6.211626	-16.62063	-12.21199	8.009077	11.97369	-1.071269	-1.765492	-8.02086	12.56185	1.849617	-4.961159	-13.03495	-4.459805	-1.005953	-16.24271	9.030607	-10.21031
PDCD1	1.943533	20.4983	-2.367096	-4.753018	-24.06562	17.51894	32.22722	-29.73272	59.89679	-25.24129	60.23109	6.067135	35.07214	6.52494	12.79392	-22.58757	20.52086	-5.906682	78.39572	113.5284	-30.17073	-20.23672	-4.359926	24.0003	9.699671	33.43437	-10.82987	1.82659	67.44968	7.159393	-11.19162	-9.437978	55.28022	123.2403	36.06969	27.38676	-12.32699	3.461696	104.9934	16.91056	4.238941	-18.32369	-26.94191	-28.80579	-12.94548	-14.74382	-15.55482	9.870724	8.034619	-6.871204	-13.51285	-17.35494	-9.85981	-9.421536	-13.74213	-28.45161	67.4805	-6.741384	127.7287	35.97916	3.441293	26.45169	24.24458	-22.10378	61.44719	52.8815	23.45038	26.44024	-11.54848	176.153	153.7564	-20.65767	47.85022	12.97624	75.30112	-2.872591	93.51791	204.2122	49.69398	53.45992	120.9238	51.89364	31.01522	172.3525	30.01079	21.93977	124.3388	2.949943	62.15765	3.963732	16.43093	16.75997	29.3714	-4.736387	4.345354	9.31413	21.42011	17.44043	39.35018	-9.270851	28.76208	10.27131	10.58247	13.26437	-22.00573	212.0949	2.562515	52.83335	132.0804	47.37112	31.8959	27.61886	-2.976262	29.95518	18.1448	13.44914	-11.63381	-6.87469	-36.20175	39.66611	-34.19441	9.773633	74.19981	47.10073	75.88377	54.90191	8.969548	6.947096	40.28799	82.60594	15.04511	0.755909	-8.650396	39.09554	180.0509	2.953651	46.03623	129.8718	2.133542	211.415	-35.54601	-29.13164	51.93317	4.167645	34.26274	79.4729	8.444357	49.17748	24.69437	-13.57285	43.47055	210.1532	0.1957236	4.022195	-0.2469122	66.89902	4.965796
PDCD1LG2	12.28717	-8.265162	81.05696	39.03987	-27.05241	39.80947	-26.42108	24.88872	-29.67285	-9.986124	-27.90829	-46.7514	-34.81104	-24.76349	-24.6186	-42.84589	-47.09405	-43.69062	-27.70792	-22.99743	-43.77621	-41.3849	-34.77243	-23.92135	-39.34863	-31.51494	-38.99484	60.95213	-39.47952	-32.2766	-26.92027	-36.38025	-45.48301	-24.99875	-25.42684	-31.2794	-24.43159	-32.58117	-35.8078	-23.70452	-9.769795	-4.21087	0.8678049	44.01907	-21.11899	-9.800612	-37.28202	-19.82869	24.0003	4.210142	27.46985	-7.883454	-35.49148	7.726948	-6.701008	-28.19801	-21.07101	-34.41554	13.68641	-28.72067	-32.45788	-32.58117	-26.18079	-22.20737	-14.3604	-39.22855	-32.2766	-19.41194	-46.66043	-32.6855	-31.0233	-43.1307	-37.25937	1.704891	-26.11217	-37.67906	-28.23499	-21.08666	-23.4586	-32.93641	-41.91005	-35.60843	-18.48142	-17.62769	-36.97978	-49.61901	-34.15469	-46.85676	-10.72064	-30.8395	-29.11808	-33.2681	-23.25448	-41.73246	-29.30063	-39.22855	-32.02896	-40.31222	-27.99431	-35.87943	-39.74776	-38.13605	-19.04824	-12.95342	-33.46181	-27.998	-2.088174	-14.56903	-23.09117	-32.23392	-24.28685	-16.71907	-28.93731	-44.77948	-19.5486	-25.70531	-35.66251	-41.76202	-36.74483	-28.81919	-28.07593	-37.03531	-25.92324	-27.85476	-31.89643	-30.23996	-32.8535	-34.66864	-46.7514	-15.3876	-24.6186	-23.49381	-33.48298	-45.70181	-16.34552	-31.94709	-21.02081	-30.78902	-6.164364	-17.28545	-34.83387	-42.21164	-36.62047	-6.944299	-29.7233	-39.46255	-28.23499	-37.45713	-16.05173	-36.26025	-32.09923	-21.69518	-22.11467	-32.75344	-16.6075	-28.46419	-35.09626
PDE6C	17.895134	18.1541375	17.5542	17.775135	0.0249125000000001	2.915105	4.535645	5.098294	8.5360945	13.40605	12.607452	1.49752	25.110326	21.905895	7.0112568	13.34106	11.443035	1.13102	13.61254	4.92883	26.48511	11.2044045	14.5104605	7.041745	27.9566305	9.964807	21.3320205	25.679035	6.317455	9.15138	18.2717685	0.3377425	20.15741	14.294325	4.709845	6.48174	38.4243705	22.8233	-2.4213675	15.11388	25.646541	11.88875875	-1.8406445	8.567965	8.25107	13.53107	10.8995865	51.074489	13.857295	16.2928094	21.8227	16.218709	-2.274075	11.7381565	17.4525045	30.34791	8.197595	18.62253	18.631688	14.61012	21.3950185	-2.526285	27.0267395	33.478915	-10.560175	15.5910445	14.732505	16.775795	14.5416635	26.4165285	9.722625	7.127419	30.2174535	1.20634	13.08607	3.9091	15.64398	5.890785	13.5424045	11.6519175	2.1501	20.66336	17.11935	16.937784	10.973553	13.6364	20.64248	-1.82742	10.337225	5.273635	14.4881455	6.01264	14.108855	1.589195	8.948025	-3.1918315	24.2546705	0.695345	18.4669995	11.030325	36.925035	13.852915	35.32141	15.4115285	28.4311955	5.495885	53.594855	13.814973	19.35723	3.289995	20.91012	4.119395	7.35177	-0.429985	29.8401	17.2164035	10.101124	21.106419	28.947063	26.3794	16.5638785	31.235005	19.567835	8.47486	-3.09903	15.8086625	21.141373	14.709618	9.664045	-1.415875	22.1617095	2.630757	9.677729	-0.811455	3.605715	3.8194825	-4.908199	28.6009435	15.8845	17.7645	9.359615	14.400068	-2.43564	10.2405545	8.46406	21.3610595	29.898498	8.37626	7.390935	9.32271095	-10.9282575	-9.27763	27.908742	1.023455	13.5482305	14.266497	1.38911
PDGFB	32.4397466666667	15.25027	48.8317333333333	21.3390974333333	27.9572546666667	24.9730396666667	30.6030866666667	31.960362	21.76034	34.7584166666667	32.5686133333333	27.5724145333333	24.2071739333333	18.7535856666667	24.91783	34.18221	42.8331033333333	26.55886	13.7831356666667	6.20512066666667	10.9544163333333	50.2904166666667	16.333865	15.2846066666667	51.07444	31.47835	31.7941833333333	39.9578266666667	24.0340243333333	37.64355	29.4648866666667	36.1898083333333	5.41698633333333	31.7018766666667	20.90858	30.1825566666667	28.42941	23.384468	20.0672723333333	27.3727983333333	33.1227813333333	33.6328133333333	41.8773366666667	23.5393166666667	26.2856	26.3880263333333	20.6733333333333	33.25825	23.189911	24.657733	13.8835723333333	55.2291466666667	25.2931596666667	36.0137533333333	35.7607633333333	14.2667266666667	17.0518543333333	20.2283766666667	39.311244	14.0416586666667	34.2583666666667	31.0275	33.6525966666667	21.490204	23.16636656	32.94925	37.5576321333333	36.74633	32.8709633333333	19.5384246666667	40.1753966666667	52.1818133333333	43.15376	26.4789033333333	32.9032633333333	28.8177133333333	10.8298946666667	22.6358477	30.4515773333333	49.2739	34.33941	18.910554	27.97459	24.48187	47.99042	42.82886	26.897043	53.02156	21.0723396666667	24.5375333333333	22.4553756666667	40.3208833333333	28.6661233333333	33.4357033333333	36.80183	29.4013966666667	33.2050113333333	16.7578666666667	31.3265166666667	39.6885966666667	22.5420366666667	17.3472533333333	13.9044421	33.4774933333333	35.7030166666667	20.6340383333333	46.2863833333333	7.49450033333333	25.8734093333333	29.79666	34.83466	24.54729	36.6893733333333	42.204334	37.2331946666667	13.8879575333333	21.2712133333333	26.0630066666667	36.6993016666667	26.29036	35.5438033333333	22.2528623333333	17.9025366666667	30.8455466666667	14.1491713333333	15.3371766666667	19.9912996666667	26.9718183333333	34.4661833333333	13.0069333333333	26.0619956666667	9.38301333333333	26.0863366666667	16.6197473333333	25.5694666666667	31.9309403333333	37.4387126666667	22.3121333333333	20.7357206666667	19.4984083333333	38.8541366666667	37.0672933333333	26.3958666666667	31.1452333333333	30.87267	10.598085	16.8576553333333	18.6897463333333	29.99533	24.668511	23.1738103333333	24.6952643333333	24.4539533333333	39.6188433333333	28.2871366666667	32.68093	36.29356
PDK1	37.88647	180.9314	110.2886	177.7994	72.56632	138.8613	77.05049	75.05006	80.29763	68.91587	101.3	58.55962	80.66177	164.3846	202.4992	79.09602	106.9962	55.92377	64.2431	123.2403	183.2915	147.4461	128.7585	100.95	100.1919	53.85825	81.0826	104.7555	78.55446	140.195	48.69932	51.48957	116.7696	53.71112	90.11148	69.34868	103.7448	103.4264	35.46684	56.62144	96.57447	85.45439	146.2636	96.44074	163.5734	130.6383	143.0042	68.86379	316.6579	113.5754	52.84009	84.86432	73.46581	43.27844	56.87339	71.41022	102.1893	106.8715	69.12804	84.53726	66.67213	91.48952	87.72282	93.24082	32.3782	82.54935	123.1879	40.8055	499.3656	46.02962	36.00115	165.909	91.96219	92.26203	101.8712	195.0633	114.48	14.04273	84.36649	97.87167	39.97263	65.67379	49.52725	89.81243	100.7416	124.5531	70.38113	90.04784	61.34194	64.67274	400.4453	70.46941	68.41529	74.52657	96.16806	59.36705	60.27246	73.5897	65.38615	101.3	74.96527	87.72282	57.77905	37.76648	92.91527	46.76795	60.65853	24.86903	56.0944	64.48622	62.08694	145.9302	293.1304	81.06958	126.0813	267.6795	466.5637	175.742	267.8703	106.5387	150.8248	177.5983	61.26728	161.6001	103.4057	99.11996	64.36413	148.1742	83.0352	61.49701	117.0104	122.3248	94.78159	113.3691	66.54068	61.64952	74.4173	63.55448	51.90034	52.39229	137.8306	109.5132	66.3903	65.14795	39.58874	58.88639	91.97825	53.5822	269.188	388.9678	114.6822	68.44757	113.8248	59.92422	54.97012	103.8239	85.2304
PDK4	458.5689	69.11812	255.0989	67.332	370.6299	572.5352	275.1271	32.75841	362.3206	521.5262	151.3421	533.5518	266.4908	310.4072	536.4598	125.4678	121.5611	173.5971	660.9457	217.2543	36.82072	245.2409	481.4938	491.1155	48.06617	405.9491	161.7439	58.62857	172.9875	417.1812	82.66473	733.0879	338.6047	165.5111	205.0492	404.1396	268.485	137.3804	128.0161	112.5412	31.45372	618.2898	660.2097	626.8005	173.7111	158.5267	543.7261	272.7787	279.8976	723.3048	191.1351	201.2048	284.4946	37.95564	442.7823	49.42818	230.5441	191.4446	252.3935	305.2893	106.7811	215.7642	431.6954	347.9854	421.3768	257.4162	563.3654	101.4038	94.50095	108.7616	612.8823	21.0425	500.2803	210.8236	187.3684	241.833	32.61016	222.9585	316.35	24.23071	165.84	86.54266	206.8236	149.6645	419.4152	150.128	93.29266	30.15757	351.6854	335.6104	281.172	291.8334	232.869	235.1753	141.3243	157.8213	470.6276	247.9613	306.9883	118.2969	281.0371	289.9644	358.6218	104.5723	413.9547	230.8774	118.5067	162.8844	182.7935	92.9002	221.6641	214.6517	750.6115	230.0595	30.79229	735.5678	292.6573	148.3908	240.2902	366.9907	29.25238	13.35366	142.0052	160.1423	333.0798	332.6693	142.483	154.8998	185.2331	468.6566	80.46976	224.6521	421.479	383.4043	235.0708	133.9906	63.23719	145.5482	752.9456	82.8465	37.44276	115.19	35.82723	297.6727	63.22808	364.3687	152.6833	364.0726	65.96448	115.1663	305.8283	446.6763	214.6517	441.6294	192.9102	756.9351	158.5636
PFKFB4	4768.113	3922.84	4741.61	7045.749	3656.353	8263.537	3054.419	8345.147	2661.857	5574.271	3424.461	2736.699	1098.234	1468.086	1714.76	2176.663	2733.547	4804.164	2691.359	960.5887	1775.092	1419.532	2594.495	4617.459	1343.706	2069.041	1555.467	3711.353	702.7715	2508.95	2412.05	4496.517	2654.387	1945.741	4130.542	3366.969	8184.369	3036.717	2191.291	2033.769	4813.495	3505.069	4710.576	5533.791	3981.247	3888.944	3993.888	3407.094	3837.362	4965.376	9029.843	2674.289	1927.658	4147.864	3695.126	3221.937	1396.049	2452.945	3135.852	2529.746	3173.317	1922.469	3092.786	3183.45	2441.118	2205.519	2592.985	6143.488	1354.321	891.7817	4210.398	3958.692	2170.664	4719.834	2684.902	2155.157	1717.516	1253.433	6680.304	833.4355	3749.81	2425.737	3697.964	2946.834	2010.905	2815.531	2210.636	2048.55	1710.451	2855.463	1912	2503.474	1863.458	2805.101	2060.193	3281.548	2472.412	2438.4	1714.76	3179.45	1831.004	2312.982	2292.359	2172.785	4013.948	1200.065	2267.379	1424.807	1871.763	1829.556	1782.343	2865.623	3281.548	1051.617	2136.284	3407.094	1335.923	1129.716	1837.956	2858.872	1945.741	1618.404	2989.981	2159.426	7590.327	2500.848	1835.615	2569.861	2928.2	4724.271	2699.38	2424.599	2636.15	4069.541	2347.862	2222.892	1235.931	2042.11	2540.599	2343.116	3348.299	2280.477	830.5546	3404.362	1456.506	4822.242	2038.218	2803.222	2135.305	2626.035	973.4443	2022.161	3021.396	2992.136	755.8922	2716.294	1777.256
PGLYRP1	5858.81	4278.794	7437.254	3388.147	1633.801	5916.142	2805.101	5177.289	342.558	7238.317	3318.183	6124.021	511.944	306.1126	458.5689	3822.086	3076.589	2915.8	1873.296	1825.01	896.7648	4286.019	574.0697	3922.84	353.27	1859.438	345.14	1622.27	615.4385	2893.933	977.4717	3038.453	579.915	1116.066	6944.502	2132.598	6344.19	2418.63	2829.43	1726.317	2408.281	3686.794	1560.443	2899.529	2890.152	6961.26	1919.055	2643.287	2330.033	2539.323	10835.13	2017.521	214.6517	1962.399	1463.601	848.0988	391.6737	540.1226	2468.519	563.9745	715.2523	690.931	1033.652	1939.491	3088.247	1817.97	2042.11	1605.965	436.8448	303.1643	1933.418	13125.15	788.2885	2607.414	1414.531	2771.108	588.9072	946.9928	3807.847	1457.606	1870.984	917.2751	2598.945	1125.344	2762.627	1397.693	1459.726	1546.911	1219.746	1576.197	352.7365	1495.547	492.0324	316.888	482.589	1138.249	424.7154	720.2656	716.0264	1370.191	547.9182	669.8544	707.8322	640.447	15985.62	593.2079	1184.137	413.2265	648.1093	877.0071	1857.832	1865.758	1422.182	216.6694	6480.337	2978.616	986.4502	166.0955	1096.538	726.3995	1240.236	4178.918	3084.252	436.0031	2434.507	2745.065	810.3144	533.5518	2803.222	1770.388	466.8057	387.3788	2434.507	7454.633	7113.947	1071.31	694.4908	349.6292	853.0175	374.4417	1742.446	1365.727	462.0612	940.293	365.3842	2525.504	550.6816	2799.952	884.1094	1830.24	368.6151	3017.393	1330.737	666.2497	1714.76	1624.97	985.7753
PHEX	-2.148669	10.23945	5.829062	6.499754	-4.982195	-5.675389	3.764538	-10.81258	-3.516935	6.781444	-0.9404739	24.77724	-10.40145	-2.078966	-6.652221	-6.497917	11.52965	-0.1907107	7.972844	6.716874	7.529126	-12.33531	-10.90381	-9.656635	-6.268013	15.87194	12.8153	17.35226	-6.977721	-6.748663	30.47682	29.62359	2.435599	0.9854103	-9.962455	-3.276382	-5.150927	-9.231405	-0.5050256	1.467851	-10.70611	29.68703	13.44914	4.503947	-7.539283	-5.127717	-9.165922	7.411877	-1.31637	-1.336612	-8.98131	9.771217	1.931483	1.02026	3.938877	-6.463046	10.97966	3.52405	-8.587618	8.644756	5.759923	9.143903	18.43339	-0.05095702	-7.324279	-8.203803	-3.169959	2.869679	11.5824	-4.780254	-17.46058	-0.5471519	-2.595177	-14.247	15.66161	3.365594	-15.98761	3.001151	11.12997	16.29295	-14.59726	12.75488	-0.8417122	-18.63785	21.19887	8.053492	-12.85907	11.19557	1.503095	-8.044804	2.670332	2.66013	1.279749	-1.904837	-1.845835	11.29065	-1.312759	6.730515	-3.708437	5.847071	-1.519951	9.835092	13.85057	6.231021	15.71441	3.12661	21.79124	4.967859	12.06625	-6.983256	10.18359	-9.046878	1.090306	28.71384	5.237969	-3.347556	20.40659	-6.089017	-13.9837	12.72062	4.581752	-2.654701	0.3449433	1.89398	0.4891391	-9.620434	19.56908	12.80171	8.097046	2.754476	-0.6220726	14.71715	-10.01357	-13.10338	3.874773	-13.12875	8.685206	-12.67829	7.26837	-3.009846	23.26404	39.84521	-7.841406	0.7852521	21.28893	-10.34636	15.19857	-3.026605	4.898673	-13.26285	2.3282	12.08988	0.6789806	7.039256	4.399973	-3.11061	2.353977
PI3	682.8829	1481.088	652.4	817.585	1112.786	942.0633	2633.317	535.9253	90.69081	1278.101	2217.316	5193.604	219.1723	25.35919	43.79947	8008.929	2120.8	5858.81	345.3147	-9.019493	723.941	907.7029	257.1011	1340.342	764.0312	52.42103	286.9057	23.14363	365.5588	1385.511	216.1239	504.1975	532.6959	33.11354	810.8065	639.0847	2405.915	2427.001	993.2844	2464.65	219.8566	561.6735	1153.685	5256.543	1550.596	3104.571	1249.156	239.5424	18.61074	1897.148	213.2875	4564.158	531.5765	585.3139	538.8869	635.5285	45.79251	709.676	5.733723	1614.42	2871.032	1355.694	2926.418	748.1402	567.1923	1535.711	1683.596	1185.027	1188.739	-0.1156455	542.1217	1036.38	126.1087	357.1987	10333.95	781.1886	405.3392	316.9703	17172.33	251.5867	5063.146	199.9848	1075.82	1519.675	697.5283	1053.291	50.90868	3798.748	2.927871	555.0696	484.3564	447.9035	1038.384	1578.778	2272.136	722.9216	32.76675	1006.544	267.0054	589.9756	236.6363	47.16851	100.6646	393.3362	1868.689	68.9886	294.3554	13.60009	36.17826	1023.016	143.3236	1468.614	3697.964	682.3052	504.3449	1100.725	906.337	36.59352	33.18235	137.7676	1468.086	620.2559	1908.781	389.579	78.20927	972.2773	413.9547	205.6948	348.8531	50.74911	29.52607	249.105	1255.141	5840.387	323.2869	362.0527	70.30794	163.9902	278.4199	287.1939	330.0287	6494.492	204.4576	1434.97	675.4921	256.1296	717.6458	1500.792	2465.873	441.0924	297.0766	230.5991	666.446	448.9222	297.5085	310.5414	263.1743
