GeneSymbol	GSM709413	GSM709414	GSM709415	GSM709416	GSM709417	GSM709418	GSM709419	GSM709420	GSM709421	GSM709422	GSM709423	GSM709424	GSM709425	GSM709426	GSM709427	GSM709428	GSM709429	GSM709430	GSM709431	GSM709432	GSM709433	GSM709434	GSM709435	GSM709436	GSM709437	GSM709438	GSM709439	GSM709440	GSM709441	GSM709442	GSM709443	GSM709444	GSM709445	GSM709446	GSM709447	GSM709448	GSM709449	GSM709450	GSM709451	GSM709452	GSM709453	GSM709454	GSM709455	GSM709456	GSM709457	GSM709458	GSM709459	GSM709460	GSM709461	GSM709462	GSM709463	GSM709464	GSM709465	GSM709466	GSM709467	GSM709468	GSM709469	GSM709470	GSM709471	GSM709472	GSM709473	GSM709474	GSM709475	GSM709476	GSM709477	GSM709478	GSM709479	GSM709480	GSM709481	GSM709482	GSM709483	GSM709484	GSM709485	GSM709486	GSM709487	GSM709488	GSM709489	GSM709490	GSM709491	GSM709492	GSM709493	GSM709494	GSM709495	GSM709496	GSM709497	GSM709498	GSM709499	GSM709500	GSM709501	GSM709502	GSM709503	GSM709504	GSM709505	GSM709506	GSM709507	GSM709508	GSM709509	GSM709510	GSM709511	GSM709512	GSM709513	GSM709514	GSM709515	GSM709516	GSM709517	GSM709518	GSM709519	GSM709520
AIM2	625.1504	498.1702	535.6806	860.1568	5763.715	1341.143	759.9467	919.6741	1107.068	1892.031	476.1974	4004.014	196.0275	2077.257	1754.232	1224.313	24.87366	80.20986	101.7676	32.15504	62.50005	906.9046	258.4335	211.8675	251.739	461.0015	288.0634	508.9162	554.056	1276.782	207.5506	1442.607	936.6931	1377.115	1610.097	618.8859	1225.562	2216.31	207.3756	1857.276	604.8691	801.2964	6173.179	1219.973	304.4037	2997.473	1619.179	550.6809	4398.928	1346.274	398.0176	2717.36	779.0397	7284.409	772.77	1001.884	2291.504	976.725	4854.692	1284.725	4472.638	561.6962	5916.81	520.0442	448.3379	1408.819	2574.847	948.692	606.8899	7457.801	2108.893	469.8542	1455.404	587.2859	3441.75	221.1722	159.8148	2394.787	475.4546	654.2742	448.0365	661.0484	1114.987	542.3118	1765.29	582.8372	1130.157	958.8192	1259.698	2301.112	3013.242	2064.722	5770.6	10581.16	4510.393	716.0058	640.5053	553.5258	207.9972	933.6839	328.5452	491.8056	195.3821	185.1839	885.1981	515.7869	590.7122	844.5979
ALAS1	205.642845	197.61226	363.9643	202.520695	388.13975	318.554355	223.889855	197.900835	105.16045	265.88994	426.40115	219.35992	167.71475	741.8505	278.6285	151.6574	43.422385	14.323968	85.971285	17.645742	144.70566	247.064445	158.12676	194.346245	417.1046	517.2806	76.39767	302.420875	379.1168	384.1404	236.160705	385.2786	512.0093	403.1377	136.65216	355.51255	253.73144	154.76881	219.11996	114.57983	187.958425	127.67396	299.6241	709.61865	252.23415	316.0893	106.13274	505.20745	327.7635	421.516	408.9218	250.87736	553.71225	370.80895	285.2365	316.02845	232.10549	693.3054	525.13845	679.3958	627.45565	438.23065	301.56585	282.7623	407.6967	337.6752	388.81735	196.169385	129.626015	550.4566	427.9912	356.6789	331.8109	312.84685	528.7541	143.959485	272.066475	435.06195	343.6422	518.66605	278.6723	391.77375	420.0457	255.04241	450.04505	451.8207	579.69395	189.12208	354.31355	263.3987	236.79733	341.35755	689.0347	850.91505	390.6374	184.261315	277.865485	244.755915	195.22804	264.64013	338.78175	269.489415	352.1215	177.363035	451.4285	343.83475	486.19005	300.32985
ALOX15	57.4842	55.76699	89.172295	59.96969	17.6104325	38.05389	29.710785	17.33842	20.019496	31.66759	121.82633	14.72585	16.536265	74.841445	64.93503	24.165695	10.3720725	6.149852	6.2428995	3.971443	139.782	21.588525	34.06486	42.93439	28.5686535	33.24397	20.8079695	29.67191	55.274575	69.43566	56.716115	26.4785935	128.2645	24.504778	34.6468275	132.40213	37.34381	45.98236	40.64877	30.60587	17.398528	29.810115	26.838075	209.019855	35.73674	47.223045	39.62676	38.53042	15.355575	57.958125	91.270255	23.230045	30.68373	22.715533	38.89251	42.135815	29.95061	121.50215	38.870095	88.08489	114.888125	52.838035	19.52367	21.762215	72.395695	29.051915	65.203925	56.37668	38.681205	14.569134	22.70316	108.547295	15.757873	53.34463	17.078845	22.050276	48.991955	38.37748	37.231775	31.670065	32.113485	28.099965	61.267875	22.12552	58.458005	171.07265	152.53011	22.249185	45.24746	38.07093	26.5769105	86.102375	34.27702	9.894747	12.704111	12.5083755	29.64487	38.73317	21.7477095	30.61417	14.36306	26.36297	54.13193	10.967275	122.01408	38.039185	50.88056	27.01486
ALOX5	11221.34	10505.45	15001.27	11503.65	37595.17	8154.925	18224.49	10757.62	6854.645	20441.43	18982.35	21238.31	10450.28	26957.52	17266.83	14837.84	1339.612	978.2642	5121.694	944.2498	4213.495	10761.42	3897.697	5950.942	11051.54	8841.866	3493.23	11409.79	22796.43	21612.03	8066.145	45783.44	18339.05	11299.55	11839.4	17969.66	16163.28	11993.21	12502.96	5756.989	10410.34	8068.884	31229.75	23642.89	10118.89	32790	7308.277	18853.09	15571.9	11993.02	12680.72	18365.25	23048.86	15396.52	13535.75	18144.03	13777.77	35756.06	38860.61	24905.85	30198.09	27516.41	22700.9	10473.75	14139.92	17262.96	23811.6	9450.141	9183.393	40474.4	16355.29	14524.91	16857.01	15110.54	19198.65	7349.301	7955.672	22114.71	12362.9	20874.13	14812.15	16493.02	20907.42	11044.55	24657.47	23883.71	37161.2	17982.97	18485.67	19808.51	24383.89	27107.6	40348.66	63109.59	43561.09	14005.37	17147.76	15567.26	13555.84	18897.92	13009.88	18035.92	20546.52	15472.37	9820.859	15974.58	20899.32	19907.64
ALPL	87.850805	102.065815	236.5396	417.9538	1500.5087	220.12505	316.64275	378.57075	217.6778	285.0365	246.5153	788.7921	178.687415	651.2014	539.5871	397.15455	16.3087315	30.560415	101.13635	20.77618	183.26855	913.4558	171.50669	93.27759	237.6508	354.7114	241.9417	461.25555	569.74815	917.7087	214.5051	1338.1949	349.2241	219.06074	289.10465	343.3926	427.5999	436.3069	246.2538	212.23415	584.83455	216.86765	1423.01765	741.72685	251.3285	1588.3703	371.12765	213.153955	444.32255	432.1069	315.91665	553.02535	414.18325	923.19365	83.52979	456.6554	478.1672	590.11515	1586.5786	338.15085	629.49935	535.58305	1255.68485	274.24965	312.12235	838.0769	673.1646	227.56518	119.05724	1767.93675	690.9959	216.435695	317.8178	192.1098	665.01795	286.4194	145.8632	792.7771	186.1542	344.0881	523.84515	185.504315	976.31885	460.7768	205.84248	403.0668	888.51655	689.8419	1155.61065	1234.16435	1050.43285	833.31505	2159.55195	3926.5575	1779.37625	164.369335	377.4844	302.6355	534.8125	300.364	202.343485	793.4645	420.44595	80.276475	178.698135	314.0631	276.80265	369.9017
AMPD1	12.10246	11.14125	8.991381	9.065096	5.032492	4.748294	6.069309	7.328524	7.626894	6.038253	4.210117	7.80119	6.475413	7.052813	7.964478	7.174518	0.9637113	0.9906189	0.9991874	1.001499	2.111613	5.633565	1.751754	2.967949	2.079712	3.738029	2.398331	4.006299	1.919053	1.927908	2.140518	1.975946	2.083884	3.302479	2.148937	2.001967	9.170151	7.552732	6.310612	10.32591	7.647165	7.511185	7.253295	7.738279	7.584599	8.839087	8.178378	8.698201	2.49659	1.929218	1.947105	1.894549	1.771848	3.478484	1.911786	2.077416	2.320133	2.367383	3.742941	24.28708	2.590743	2.101991	2.321573	2.358127	2.838594	2.331129	2.607083	2.799709	2.79525	2.60652	2.434427	2.545645	2.281482	4.728249	2.123294	1.809358	2.410082	12.74852	2.46538	3.873071	2.394252	1.905346	1.942465	2.011524	2.731482	3.465918	4.8104	1.704648	2.404961	2.237433	2.342057	2.271434	2.23339	1.729874	1.921107	1.869189	-3.073197	-1.062614	0.1118528	1.407524	2.158238	3.076535	1.947717	6.366924	2.029666	1.957808	7.86414	3.002625
ANGPT4	266.4603	368.4385	320.2507	438.3693	235.8627	758.863	201.8991	505.1134	145.4433	237.9954	225.0131	163.2255	239.746	281.557	251.3092	146.1106	21.30442	18.14567	14.7538	12.41161	143.8748	158.7887	154.1196	106.5952	161.3648	148.6343	143.9955	140.7979	539.529	438.5967	829.6319	227.3025	375.5518	345.7356	178.7143	187.9844	180.2426	182.8811	220.2039	138.2995	177.7072	211.189	160.5307	125.5674	287.9344	229.8532	573.7912	428.0052	188.1855	172.5082	144.4246	149.195	159.3271	212.0413	153.6112	113.7937	124.0323	220.5665	205.378	118.3678	141.6394	290.5039	229.0916	160.7222	112.6241	128.6732	87.64762	111.4292	81.20323	80.94368	111.2933	115.2988	141.6828	122.3622	83.60936	91.22726	187.8716	191.1001	210.5857	138.4021	129.6045	128.1421	162.6538	76.15732	98.59036	98.35425	85.70721	74.02252	123.8842	172.1451	138.4866	70.21639	80.04459	136.4653	107.7804	73.29419	201.4253	190.9644	173.7202	79.78573	103.4	105.7852	163.3422	34.41546	108.5796	104.5593	166.1972	87.65239
ANK3	194.9545125	334.0896925	180.1563525	271.837895	318.05324025	193.3658975	239.54796425	117.9483415	20.5300425	69.22690175	212.29454375	28.25528875	177.7284725	677.181395	249.537772	241.272105	27.9771325	9.32807375	34.50172025	12.972464	56.72862625	90.1230235	220.1563845	102.88674525	140.9847565	117.15639	60.622806	193.8807825	215.99902875	327.26948775	95.27480125	477.452706	232.089731	445.4190345	69.96724175	268.7221305	281.5109925	61.28926	292.4132775	39.0988075	142.23385	129.837964	83.201375	296.7514225	354.158055	149.601946	60.872593	458.95419	116.16490925	241.99716075	230.51682075	34.5508025	493.6672625	137.90637775	141.26453225	387.69223475	156.814272	381.53624	248.6975425	238.15794	150.8845255	121.8213375	129.0033925	238.5487965	250.095993	302.63813475	325.45512175	158.035659	104.97970525	98.2412045	398.72321775	193.10095325	61.59593425	167.9086085	154.36673025	61.249639	228.6220495	186.4331	169.789267	581.98865	347.93458	294.206085	395.50869	235.66249325	354.83079675	206.58275375	593.317345	221.4953915	220.9669045	99.24731125	101.149673	124.4127175	390.8512375	76.47268075	193.851595	105.11361275	438.1637265	205.7055255	227.4673975	158.6462885	431.2409745	286.191895	119.72923075	191.836881	243.3289275	354.510734	513.3094675	332.644133
ANKRD22	65.37724	185.2514	374.285	1661.281	8844.229	552.7432	184.7938	674.5641	1771.75	699.0175	192.0885	4566.658	76.72946	757.8429	1158.768	482.4069	5.117464	97.4875	74.74483	11.30645	2.436322	688.9112	145.5905	91.77198	337.4571	731.4549	164.8887	116.019	192.8435	368.3504	113.4324	380.1309	677.1199	584.36	2013.359	96.70484	393.3681	1955.653	91.54676	1704.121	132.5278	622.0598	3919.817	1136.698	84.97387	1236.631	487.5908	129.8199	7104.015	356.1601	101.4071	1315.221	270.4675	10416.97	324.4774	335.1718	1090.659	457.7671	1771.101	529.5342	5182.967	174.0531	4220.231	147.6704	103.0285	354.7408	3185.278	1065.309	249.268	8611.153	2717.232	325.3391	1475.671	119.7172	4739.456	226.5749	42.66	1421.98	118.742	124.8305	45.13175	151.346	327.5956	151.4166	1048.86	66.71491	190.8818	113.2027	491.3624	1385.139	2960.395	1208.961	1946.139	4181.542	6222.466	1307.074	207.6059	435.7091	130.5304	4771.5	78.00248	366.4338	161.7544	35.05916	1007.453	67.14376	183.3761	106.934
ANKRD55	150.1248	115.5255	141.4991	131.3828	368.6531	61.14144	70.43695	141.1028	8.936411	66.52171	158.8836	51.05776	38.32468	427.9412	248.492	77.03013	18.70746	3.58449	6.024151	5.427886	29.15463	42.19797	49.15963	81.31528	67.96538	60.63287	27.51388	129.0963	135.3253	138.418	166.3079	215.9041	145.4805	283.8069	57.98338	126.1213	141.7818	25.99335	105.7982	12.35408	36.31604	106.7044	110.7452	209.9743	122.3839	98.51167	20.93007	154.1439	87.75531	148.9808	98.76888	50.08624	180.8757	157.5598	60.11084	84.93763	114.9434	193.4341	177.4577	261.9156	148.9454	84.28963	95.76284	166.3727	171.1119	67.04816	184.2663	88.91031	78.45775	99.24785	120.9869	119.8383	30.5287	47.0103	57.01057	15.20217	115.7474	152.8607	148.9479	223.8445	98.92122	120.0456	103.7729	100.9885	164.2879	203.75	221.234	111.9659	130.7068	91.22609	55.61007	182.1692	161.6921	272.2327	100.8063	65.69644	63.43709	123.172	121.5796	137.7227	335.784	121.2891	123.8668	70.94796	125.373	201.2076	116.2621	330.6252
ANXA3	274.855	216.1237	670.215	1345.009	12322.08	426.7243	2605.197	2037.971	1018.182	3495.52	473.2781	2907.494	368.5855	2270.412	4354.002	3321.461	21.07987	109.7751	101.5575	36.49757	67.30301	1552.499	220.1284	154.1663	211.7588	678.4548	550.3291	919.0987	1367.475	1598.659	286.9675	3228.385	637.9179	639.5058	2814.843	319.8161	1204.991	1876.278	274.2154	1796.126	1695.142	1072.089	11381.6	1662.02	480.9767	3928.911	1870.551	825.3895	6167.742	1757.69	436.2054	2642.434	944.201	4896.816	347.7237	1423.562	3143.191	1840.056	4482.765	841.8149	3593.158	868.1014	7632.778	731.7876	504.1961	1768.829	3432.687	1301.036	443.7801	8020.239	2625.612	608.2607	1448.938	613.5061	1442.921	298.9383	229.2827	3545.57	1486.39	588.8042	307.0409	112.6928	1648.268	553.4746	1438.374	656.5612	1931.435	2867.873	3822.231	2254.78	3987.665	2942.79	5478.705	16177.53	7808.969	889.5492	366.1683	485.0532	688.4353	1410.986	129.575	1032.852	216.3462	401.733	1129.698	433.9924	425.431	1049.678
AOC2	14.51598	24.20041	12.70653	8.619223	4.462218	6.142126	7.662542	8.897371	7.204485	11.89255	21.34489	19.19207	9.610717	18.74017	14.4461	28.65286	0.8930652	1.767619	1.84917	1.132821	16.89838	16.0805	20.63833	13.70561	20.73753	17.82586	22.49361	21.46275	21.12289	18.52622	21.41941	17.90471	14.68936	22.54001	25.56285	17.37174	12.64251	14.55768	24.95789	9.675671	7.032293	6.852017	9.933271	17.06511	6.684517	7.7915	7.168723	35.80133	18.61161	8.126591	17.03342	12.02651	15.85625	12.08632	14.48397	17.09743	13.01078	20.11926	19.28723	13.23103	17.93777	19.01966	15.69401	17.8815	12.01235	14.58295	12.84312	16.87527	10.99844	19.03409	9.553886	14.11945	8.618861	18.84701	17.29486	15.09653	12.29457	18.46796	21.60308	26.42189	22.10005	23.30757	25.37362	21.48726	19.60561	21.0951	18.89117	17.19565	21.2423	17.38991	21.39628	15.23652	24.27808	39.45484	23.12916	22.45766	16.36617	20.21195	17.13851	18.29116	18.06559	13.92207	20.06338	13.3971	25.104	16.43197	19.82559	14.65983
APOBEC3A	4530.164	5059.311	4205.493	4695.364	19857.44	6747.641	3990.031	6902.904	2003.776	12951.02	4578.495	4010.456	3878.448	10472.6	12476.9	7425.08	235.6634	777.0329	978.8184	422.3927	309.7887	2759.257	1381.654	1462.443	2976.07	1900.759	689.1798	3697.5	8056.693	4063.839	5573.281	30041.67	19677.72	6379.77	10883.01	6135.211	11090.03	7040.755	2612.862	4811.963	3089.158	4529.528	20600.05	4732.512	1972.356	13090.57	5315.177	2866.663	10954.85	6625.66	1552.588	4057.248	5963.68	11579.75	1768.035	7793.556	6772.973	10804.65	16159.52	13742.67	10642.32	5030.316	13616.69	5026.27	3687.818	6754.615	5967.929	8276.571	6240.622	13464.79	7770.141	4078.899	11803.08	4358.98	4487.292	1823.697	2329.394	12822.77	7054.305	7792.387	2178.732	3167.651	6086.525	4290.41	11992.35	4703.94	10272.16	5587.851	5631.123	7025.245	8037.959	12995.52	23774.9	25247.75	17035.4	6548.513	4436.905	3952.264	2662.637	6761.72	4934.715	6000.756	3532.557	7768.06	7159.266	2373.551	4227.806	9294.115
APOBEC3G	1303.1665	1491.509	2095.0885	1264.567	1471.0565	1904.793	626.70845	407.012	407.9976	922.62205	1021.7673	788.86855	889.31595	2009.2445	1639.836	762.48485	101.63203	85.79631	216.781	65.945755	380.10715	800.9125	957.82905	502.88075	1783.5025	3175.7305	179.72465	818.3495	1615.2945	1161.586	1300.7793	1388.724	2046.8965	1882.791	857.60845	926.15585	1760.3605	546.7782	1018.63625	365.95385	530.11625	538.8856	1089.3884	2158.744	1102.41005	759.771	470.0572	1028.85255	1410.17235	1524.896	1313.285	599.4886	1102.25145	1606.4945	1418.65495	1005.7701	622.6352	1683.75	1704.4795	1731.191	2284.2305	1183.96795	1061.98145	1219.02085	1500.122	1434.473	1099.408	913.26725	593.8344	1449.622	1533.22	1277.1205	897.2072	842.67315	1133.79535	516.9945	1518.593	1158.1596	1955.309	2176.1045	1231.83	1636.3235	1212.74415	1025.88215	2123.502	2059.386	1761.885	893.93685	1228.8055	778.62265	1037.7325	962.1794	1440.4715	2452.9765	1185.496	448.8623	1261.6625	923.0524	685.85995	1219.4835	1699.3365	1132.981	1179.065	1238.6615	2948.786	1749.0605	1525.179	1413.031
APOE	150.729797	252.23263	253.95008	236.78817	107.167125	135.04402	158.53613	126.005927	345.72369	116.599307	114.49509	123.568461	132.122905	189.95751	170.44958	133.48223	20.177738	23.187819	20.322748	22.033861	595.10227	138.851032	162.074199	220.28006	212.2903	195.33735	256.5724	176.59944	246.51284	356.74937	184.26314	186.37813	320.95599	209.14375	455.80947	439.90031	114.286298	246.64166	203.16088	294.9797	174.591847	296.98133	95.235615	126.8793	311.21484	305.36794	337.65509	226.38783	147.80881	149.65989	155.37016	246.7802	217.87405	206.79639	283.68628	272.83925	337.39337	327.73948	364.68251	141.61901	196.31536	250.43136	210.00297	122.110833	144.580707	97.167314	85.573922	91.281111	168.5065	96.848517	99.695498	85.568029	136.683517	155.20126	93.039037	270.21136	299.38471	186.1934	156.204606	141.85668	178.08147	123.057643	148.03217	93.822185	177.57429	187.90483	101.490492	139.575785	117.694673	179.56023	223.57921	131.25655	81.048116	80.183751	127.941158	193.11273	182.54209	204.94485	258.74097	177.74101	109.08941	139.942298	198.33674	92.455625	88.893944	81.80304	100.517013	97.179203
APOL3	1986.48955	2431.1419	2538.6905	2850.02075	2984.44565	2915.36965	1315.44225	1885.6787	1433.628545	1750.54765	2314.1128	1580.89715	1093.7797	5209.37125	2121.19305	1293.4475	245.346605	171.226535	473.488375	151.120065	904.661285	1302.08295	1652.3603	1209.75683	3492.9652	3733.33755	359.68161	1588.2803	2047.72105	3537.1976	1532.98	2677.43795	3145.66715	4532.43275	2039.10725	2995.37565	2421.038	1373.2451	1564.3722	880.572965	1233.6609	1295.134445	2212.83605	3929.76005	1835.1926	1878.0671	1007.98985	3846.47745	3191.0914	3597.4714	3248.13785	1917.65955	2947.9534	4500.7358	4023.49255	3806.5609	2130.8385	4408.9091	6929.4963	5425.2253	7243.9696	3262.8196	4470.105	2887.6372	2138.7777	2490.51185	3326.39445	2376.6259	1576.68085	3944.88925	4050.33565	2030.51815	3437.73955	2426.75325	6463.2008	1245.63641	1961.3492	2411.59495	2925.78925	5135.50525	2191.69805	3827.7876	4122.74195	2429.75355	5709.5198	3304.5119	3069.4644	2084.5562	2380.22445	3205.88505	2175.26665	2815.31575	3957.50695	2347.36025	4479.2764	1532.922175	3056.0636	2203.28065	1230.06331	3150.9625	2118.256	2246.4512	1858.99795	1798.34265	3741.9035	2791.3482	4395.9355	2464.2328
APOL4	93.786395	108.815225	117.05186	153.112437	296.631445	184.5680765	53.7004675	105.9471845	79.24539	96.241815	116.782155	102.628782	77.073053	285.420615	135.27101	99.80361	9.612609	9.394625	25.573703	5.722013	33.685365	142.381384	76.0947215	53.777921	192.6622025	205.4173285	40.813975	110.850831	107.403239	142.994945	88.2202675	166.233735	138.084348	153.992555	93.468715	77.6424545	114.7851	89.199045	74.28739	54.356295	52.502635	70.85183	221.94088	269.1890685	81.10766	145.516075	83.87419	153.3597335	223.8593375	253.9191145	147.11872	113.5281695	113.5978275	436.26675	121.276738	107.104067	65.6774035	109.115885	197.42028	177.4065905	270.45785	82.663329	171.04122	122.2363295	40.2772625	79.8913505	125.8749765	64.3893965	34.8802445	248.647485	144.118509	76.351786	66.70487	34.3759495	238.44915	18.868658	33.9921345	83.797035	62.489948	99.675021	50.0978475	76.958754	93.16657	57.9882535	115.2505865	42.4805615	44.06107	33.866148	74.482571	81.958155	66.85126	68.964502	143.802395	108.168105	99.375185	26.7821295	83.1459985	61.1833985	36.742274	113.5158645	54.112443	50.0006675	42.5745055	24.543475	95.3895465	57.5908915	96.6752185	74.0772935
APOL6	199.9635625	360.866435	445.7613375	478.3418	1095.24145	344.533075	178.6747625	224.7192025	434.29465	303.31818	257.1461175	423.966475	143.254215	473.99935	809.4411	381.7529075	31.2603395	50.19031	84.897695	28.84099925	508.4071575	674.63215	364.1435375	338.47948	801.029875	2090.4496	1360.6501325	360.022	364.52803	568.331825	261.24189	601.983975	728.79955	520.4449	463.36374	416.3421925	334.98955	499.432625	227.04932	285.5417425	194.622525	296.1363375	1263.1519	500.923625	347.13251	560.70535	440.693445	341.7867275	785.218875	410.6807	278.233525	414.95315	343.1433125	802.78135	365.7986275	516.489405	447.5345825	627.4886	957.01215	628.751975	763.767725	351.88843	632.83393	248.3744775	283.2246575	427.44305	468.812125	313.44175	238.3595575	867.392075	542.3584	275.37219	481.677625	206.5578075	609.613275	257.7522475	369.167625	524.840575	273.4406175	317.05195	286.9122025	292.043225	419.136725	228.522645	644.338725	296.9177375	334.9351575	240.9080425	332.656625	475.307525	662.46665	389.53765	1335.34255	1107.494975	606.2214	617.7918875	331.3153	282.9727775	473.3580025	772.0406	335.435975	422.7323775	320.51647	214.2515725	682.5937	252.64437	304.8822725	200.487275
