GeneSymbol	GSM1356732	GSM1356733	GSM1356734	GSM1356735	GSM1356736	GSM1356737	GSM1356738	GSM1356739	GSM1356740	GSM1356741	GSM1356742	GSM1356743	GSM1356744	GSM1356745	GSM1356746	GSM1356747	GSM1356748	GSM1356749	GSM1356750	GSM1356751	GSM1356752	GSM1356753	GSM1356754	GSM1356755	GSM1356756	GSM1356757	GSM1356758	GSM1356759	GSM1356760	GSM1356761	GSM1356762	GSM1356763	GSM1356764	GSM1356765	GSM1356766	GSM1356767	GSM1356768	GSM1356769	GSM1356770	GSM1356771	GSM1356772	GSM1356773	GSM1356774	GSM1356775	GSM1356776	GSM1356777	GSM1356778	GSM1356779	GSM1356780	GSM1356781	GSM1356782	GSM1356783	GSM1356784	GSM1356785	GSM1356786	GSM1356787	GSM1356788	GSM1356789	GSM1356790	GSM1356791	GSM1356792	GSM1356793	GSM1356794	GSM1356795	GSM1356796	GSM1356797	GSM1356798	GSM1356799	GSM1356800	GSM1356801	GSM1356802
TRAF3IP2	1.67933623333333	0.236912566666667	-0.794057366666667	0.00537204500000001	-0.853727026666667	-0.19774564	-0.404016501	-0.377533117666667	-0.260542229666667	0.0973337533333333	-0.025574368	-0.338750843333333	0.28996515	-0.252919993333333	1.19628746666667	-0.49122206	0.783297063333333	1.37057146666667	-1.15990891666667	0.333680306666667	-0.216409055333333	-0.389142195	0.0356594766666667	-0.669931086666667	-0.06457583	-0.6388564	-0.371509061333333	0.938215078333333	0.0879340166666667	-0.70362916	-0.06480424	-0.259421343333333	-0.457669733333333	0.282620908	-0.392380396666667	-0.239912676666667	-0.13338073	-0.06695063	2.1697798	0.160253683333333	-0.43081617	0.384480006666667	-0.0599088666666667	0.192713743333333	0.0177130703333333	0.326571463333333	-0.00198683	0.529958086666667	0.46152671	-0.369308793333333	-0.35913404	0.452296898666667	-0.039609592	0.384853512666667	0.398558296666667	1.71465316666667	-0.0992965666666667	-0.238552253333333	-0.286040783333333	0.582738566666667	0.803332483333333	-0.0685588533333333	-0.753617135666667	0.879808896666667	-0.265239715333333	0.492420036666667	-0.348951492666667	1.1416607	0.405848511333333	0.358137446666667	2.30081576666667
TRAF4	-2.6554687	0.831484325	1.39790055	-0.880485045	-0.21797345	-0.6023631	-0.463421585	-1.751498725	0.933932525	0.9442363	1.0053592	0.468549025	0.69222426	0.84599781	0.35655375	-0.6766863	1.86867925	-0.320848	-1.018193485	0.04986285	-1.07813885	-2.01461957	-0.268100975	-2.6725972	0.56866956	-0.87715505	-2.30616782	0.49209165	-0.980337635	-0.3219328	-0.66123177	-0.7885401	0.54037665	1.02171471	-0.29221415	-0.021707775	0.71294235	-0.992557565	-0.579769375	0.996251565	0.5458436	-1.90171622	-1.78737045	-0.6093638	-1.95553185	-0.83025192	-1.65879465	-0.69245695	0.595646635	-1.9629729	-0.61854768	-0.75590994	0.4275841725	1.5554068	0.610761885	-0.57910918	-0.44561912	-0.26929974	0.42961108	-1.17363238	-0.93638576	-1.72499465	0.70871757	-0.71152785	1.29638075	0.90670942	0.0675788	0.453220605	-0.70160125	-0.0969422	1.6606839
TRAK1	0.139997960666667	-0.12980747	-0.67665067	-0.445735455333333	-0.285647075	0.11272304	0.47625797	0.116857528666667	-0.038370766	-0.400064633333333	-0.123447418666667	0.0770591123333333	0.484341776666667	-0.0342016266666667	0.42035976	-0.511384486666667	0.680252533333333	0.292378739	0.012129148	0.736663016666667	0.0150268866666667	-0.053202	0.64708043	-0.219940661333333	-0.0173590986666667	-0.082639696	0.675333343333333	0.368222236666667	0.0727558126666667	0.0108725233333333	0.142713882666667	0.0154822753333333	-0.366318381333333	0.303211531666667	0.056061746	-0.0454851773333333	-0.230950523333333	0.47061586	0.114641666666667	0.141860325	-0.004763918	0.46002864	-0.024435999	0.227959313333333	-0.0293362953333333	-0.00603962000000001	0.24699465	0.09361967	-0.312193076666667	-0.42988841	0.280269936666667	-0.404382866666667	-0.116827965	0.37112744	0.673290093333333	0.538925183333333	-0.146060945333333	-0.130106289333333	-0.788209903333333	-0.106043498333333	-0.0943711566666667	-0.589871563333333	-0.378154916666667	-0.654229807666667	-0.189645446666667	0.445472886666667	-0.124123731666667	-0.344009867	0.20501265	-0.306289513333333	0.0169784266666667
TRAT1	-2.851295	-0.061113834	-0.96552515	-1.4205608	-3.2434487	-3.8725548	-3.5167828	-0.4163761	0.6429987	0.5503888	-0.08579016	0.82315207	-1.5347729	0.17927265	0.20489502	0.5848036	0.044882774	1.7382255	-0.7133837	0.916945	0.26333523	0.1578722	-0.49278498	-3.821869	-0.111120224	-0.41550636	0.034433365	0.15367556	-0.85349226	0.2193613	-1.8344431	-0.25879097	0.70570993	-0.779449	-1.2433724	0.46182537	0.26321888	0.637563	0.3311062	-0.93451786	0.36952782	-3.6944284	-0.914978	-3.506483	0.47406435	0.16386318	-1.2331543	-2.3974094	-0.68237305	1.5346584	-0.6442728	2.703967	0	0.68960714	-0.11830282	-1.1649342	-0.80698586	-0.2950821	1.6388464	-2.528617	0.9192667	1.2139797	0.4582715	0.3011074	0.3835578	0.8320017	-0.339252	0.9386797	-2.8951697	1.3194156	1.4520073
TREM1	1.9991708	0.41671848	0.2562971	2.07238	-1.387783	-0.60141754	0.01620102	1.1188183	-0.7921877	0.60352373	1.3795071	-1.4293633	1.5091186	0.79486275	-0.6821976	-0.049134254	-0.94418716	0.01254034	-2.100224	-0.17062616	0.11223602	-2.540265	-0.318789	0.6517658	2.3134708	-1.0351076	0.17557716	1.0792913	2.214427	-2.1218	-2.5633473	-1.0866961	-2.059733	1.917407	-0.54606247	-1.2433214	-0.17317581	1.1735244	2.5492764	-0.57153654	0.34676933	1.3035183	-0.25842905	0	-0.97943974	-1.3698826	-1.265615	0.461977	1.3391986	-1.0238628	0.42534542	0.16885996	-0.276762	-0.28463507	-0.04394293	2.1759696	-1.8471961	-1.6568637	-0.9522519	-1.2889299	0.11268711	-0.8218546	-0.29435062	2.7121534	-0.2860899	0.70955515	0.7765417	1.5077524	0.024120808	0.9496517	2.8906088
TREM2	-2.142055	-0.05769062	-1.4995565	1.2886796	-0.18704367	0.91563654	0.765347	0.93296766	0.06683636	-2.1379638	-0.4406805	-1.5109358	0.001629829	-2.2200117	1.3232479	1.2404943	-1.7819304	-1.7463064	-0.32321167	0	0.28069782	1.0370369	-1.2283301	0.598866	0.12107277	0.2937336	-2.853262	1.00628	1.1733627	-0.82142067	-3.5581627	-2.562375	-2.491941	-0.21563959	0.57217646	-0.360209	-0.24094486	0.26773167	-1.9596539	-2.0877743	-3.2997437	-0.9147992	0.8080673	0.43541718	0.40194464	0.6042867	-0.5499096	-0.43182945	2.7687984	1.223239	2.0397005	2.611907	1.0105448	0.7935648	0.5094075	1.6267679	-3.0046368	1.2642627	0.70422983	0.94615746	-1.8569202	1.401145	0.42570448	-2.0427637	-3.1321688	-1.3384643	-2.831646	-2.3744483	-2.1859298	-0.39088345	1.4661019
TREML2	0.025431156	-1.2697272	-0.9815912	0.2973528	0.3108573	0.2497487	1.1285372	-0.07319403	-0.003646374	-0.29068995	0.16730738	-0.52365875	-1.5151882	-1.9042454	-1.3722129	-0.81062603	-1.2601604	0.001176119	-0.2339406	0.1924882	-1.0896673	-0.07941055	0.34299564	0.013365269	-0.5622544	-1.6480103	0.08935118	-1.5994263	-0.8130455	-0.52716494	1.4502802	-0.4358344	-0.5938773	0.1608491	-0.43197012	-0.9810519	0.31152153	0.6763706	1.2409148	-0.7508137	0.25651455	1.1292796	0.7146425	0.18818283	0.59826756	-0.07389641	-0.22744846	0.6644025	0.047071934	-1.136488	-0.46726322	0.7784724	0.23849678	1.2079625	0.6450696	-0.925735	0.43021584	-1.0862865	-0.821306	0.34065342	0.78211546	0	-3.6254158	0.43769932	0.11488485	-0.43460703	-0.49588823	0.4299369	0.24582958	0.5120802	-0.006966591
TREX1	-0.06800829	0.49749327925	-0.42938007	-1.010066266	0.09482395675	0.2060648145	0.39263177	0.1705963525	0.2174853075	-0.4972534175	-0.4739179625	-0.0883586375	-0.3469919125	0.2243317425	0.835243055	0.3263393675	0.937989845	0.0974033	-0.1207047715	-0.7175413175	0.177901625	0.081323515	0.8745111925	-0.14362168275	0.32186998	-1.3837832175	0.1766933225	-0.48030924	0.2470151175	-0.45960212375	-0.2708359925	-0.36878849	-0.9113347635	-0.626878255	-1.37374413	-0.86538614	0.48114442	0.697172045	-0.474785815	0.0651835175	-0.332767716	-0.6808859	0.270679115	0.0951572675	0.151882529	-0.5876791575	0.2938505425	0.706339	-0.95923043	0.109074354	-0.35877096	0.1792306875	0.00819778499999999	0.6254264575	0.255283355	-0.7201410625	-1.3460919925	0.21450281	-0.17529833175	-0.948519002	-0.0134961675	0.102569695	-0.9236755325	0.00125718499999999	-1.02602816	-0.59071564	-0.243638394	-0.396986845	0.3302748775	0.938116075	0.8930586675
TRIB1	0.2306261	-0.07371569	-1.1848006	1.0838265	0.26391077	0.19805288	0.85412264	1.3345647	0.41140795	-0.1749258	0.6376052	0.13683176	1.1713696	0.71399164	-1.1559372	0.44875956	-1.1235876	-0.8141122	-0.77693033	-0.29753113	-0.6443362	-0.68643045	0.5072069	-0.17064333	-0.12160158	0.032781124	1.1206431	-0.7730622	0.532969	-1.249455	-0.24570704	-0.69133234	-1.3303895	1.6109824	0.7712331	-0.4233222	-0.5427041	1.3300056	1.0981727	-1.1316314	0.8248124	1.5710473	-0.060445786	-0.33345938	-0.050270557	0.9145589	-0.27239847	0.5597129	0.48973942	-0.39756823	0.45667887	-0.6225376	0.19779539	0	0.417696	0.7404394	-1.9932246	-0.6332302	-1.2524571	-1.6256795	0.40563154	-0.37806845	-0.14003038	0.8212333	0.20823622	0.17839622	-0.099543095	0.8922248	-0.69013214	-1.5511231	0.99976397
TRIB2	-0.77353716	0.35671997	-0.006176949	-0.73005676	-0.48091507	0.25918388	-0.32736588	-0.06893253	1.25175	0.4994073	0.008620262	-0.3491087	0.034398556	-0.20955181	-0.2623663	-0.19109821	0.27473307	-0.2050643	-0.81934357	0.35495615	0.064453125	1.1423159	0.11080599	-0.14444065	-0.14566612	-2.4545999	-1.5837207	-0.12767601	-0.36580753	-0.41325378	0.9961357	1.7206736	0.5423708	-0.8706875	0.32694817	0.9228306	1.1276865	-0.18074083	-0.7794399	-0.07055473	0.20694923	-0.6648607	0.38365126	-0.16445923	0.16116333	-0.08640766	1.2538996	1.1874619	-0.26928568	0.5388212	-0.046541214	-0.0137887	0.30206013	1.4482493	0.6347146	-0.49217176	-0.9691782	0.68364954	-0.7366376	-1.311697	0.73808384	0.7112541	0.16593075	-1.394496	0.5182457	0.19814157	0.18673325	0	0.9425874	0.8109665	-1.0656195
TRPM4	0.091434	-1.2214894	0	0.5930033	1.1165524	0.33536386	1.2137613	0.2563281	-0.9231453	0.7772012	-2.0412579	-0.59826994	-0.35987616	0.104361534	-3.9401565	0.60798836	-4.027413	-3.9917889	0.33724308	-4.4471164	-0.7790923	-1.3850651	-1.6213694	-0.5715151	0.5116267	-1.6235161	0.521842	-5.126728	1.158886	0.2874465	-0.18012953	-0.38159275	0.79358673	0.88894653	0.16414118	-2.5860624	0.27232742	1.8281517	1.2211285	-4.4707603	-1.9845114	0.70949554	-1.4934492	-0.38737345	0.2189579	-0.1489563	-0.9993229	-1.1035767	0.9732518	0.33801317	1.4919105	1.2742543	-0.79555845	-1.6845784	-1.8224897	1.0940037	1.1056724	-1.5556898	0.013336659	1.420567	-4.1024027	-0.52104235	-1.0351157	0.3264637	0.6019168	-1.1617136	0.9803219	-0.11213589	1.2325015	-1.2440481	0.6945505
TRPM6	0.6551881	-0.62502	-0.99509525	1.6815324	-1.5025005	-0.3660717	-0.010299683	-0.8547516	2.6506758	0.28076792	-0.102869034	-0.7493162	0.33944178	-0.10084057	1.1025691	-0.53515244	1.0153127	1.0509367	-0.86225224	0.5956092	-0.107925415	-0.7686043	4.2569695	-0.31538582	0.030790329	-0.68512726	-0.05601883	-0.084002495	-0.09117031	-1.1616812	4.765775	-0.25055885	-0.7650871	-0.14086246	2.772583	-0.43086243	-0.23029804	0.23715544	3.5380287	0.5719652	3.4609737	-0.18794537	0.21299314	0	4.1456065	-0.65158176	-0.21209812	0.26107693	0.28805685	-0.35802937	0.014213562	2.8194804	-0.4477129	0.35814714	0.2023139	0.9545255	-0.20739365	0.28540182	0.2384386	-0.022133827	0.9403229	-0.20078278	-0.3499422	0.7544794	-0.33492565	4.163651	-0.034402847	4.8985286	0.61131334	3.2137146	3.4955182
TSHR	0.597850796666667	-0.4584659	0.241565353333333	0.130808827333333	0.165169723333333	-0.0733471	-0.422734098333333	-1.07817254666667	0.65385089	1.52202502	-1.32628996333333	-0.344863413333333	1.13299990666667	-0.395396073333333	0.800993133333333	0.21644322	0.661494726666667	1.85977173333333	-0.709245523333333	0.64472938	-0.529348856666667	-0.227764603333333	0.802987566666667	-0.167906763333333	-0.164609108	-0.5064381	0.149027672666667	-0.652932016	-0.263322994666667	-0.112219983333333	1.8236402	-0.36188523	-0.555133507333333	-0.16530498	-1.10516691333333	-0.19017744	-0.994215173333333	1.35583876666667	0.7356925	0.551480686666667	0.129277702	-0.224461396666667	0.368740086666667	0.190017222333333	0.0579404833333333	-0.68001508	-0.406364756666667	1.68637119	-0.440221773333333	0.00351221333333335	-0.116545833333333	0.578895566666667	-0.0151036666666667	-0.141965376666667	0.0564465533333333	0.3644678	-1.43081457333333	1.003993975	1.05604649	-0.110223926666667	-0.283098066666667	-0.112383843333333	0.448379313333333	0.473664761	-0.275681018666667	-0.41274342	-0.380401133333333	0.44209814	-0.612107576666667	0.385875226666667	0.546381166666667
TSPAN7	0.7190347	-0.56117344	-0.93124866	-0.020155907	-1.438654	-0.3022251	0.053546906	-0.790905	1.5128884	0.3446145	-0.039022446	-0.6854696	0.40328836	-0.03699398	1.1664157	-0.47130585	1.0791593	1.1147833	-0.79840565	0.6594558	-0.044078827	-0.7047577	0.78476286	-0.25153923	0.09463692	-0.62128067	0.007827759	-0.020155907	-0.027323723	-1.0978346	-0.697073	-0.18671227	-0.70124054	-0.07701588	-0.7605057	-0.36701584	-0.16645145	0.30100203	0.90143585	0.6358118	-0.43865395	-0.12409878	0.27683973	0.06384659	0	-0.5877352	-0.14825153	0.32492352	0.35190344	-0.29418278	0.07806015	0.53282976	-0.3838663	0.42199373	0.2661605	0.63986063	-0.14354706	0.3492484	0.3022852	0.04171276	1.0041695	-0.13693619	-0.28609562	0.818326	-0.27107906	0.20069742	0.02944374	0.22360706	0.67515993	0.47020626	1.6718397
TUBB3	-0.1998086	-0.47085667	-0.1251216	-0.3207302	0.7476945	-0.044013977	0.5089679	-0.027088642	-0.07121849	0.21861362	0.18214178	0.6556554	0.1146369	0.3970003	0.3452692	0.6483855	-3.8123765	-2.9287558	-0.30106306	-0.733829	-0.8481517	-0.023403645	0.31276608	0.2730894	-0.48947	0.9201431	1.1207933	0	0.78711843	0.40294695	0.35858965	0.67396545	0.33796072	-0.2406311	0.35021067	0.6043954	1.044251	-1.8900938	-0.14210296	0.08768368	-0.88393354	-0.042942047	-0.4771924	-0.13280916	0.41589308	1.0598879	-0.4133482	-0.612416	0.12712431	-0.8002877	0.23963594	0.65028286	0.1675415	-1.147614	-0.9029093	0.14064264	-0.10434532	-0.17072868	-0.053197384	0.61941195	-3.8873663	0.93961906	0.9822402	0.24871826	-0.2461381	-0.59491396	-0.5841074	-2.107214	-0.59578943	0.102232456	0.1165874
TUBB6	1.11137225	-0.30948663	-0.41890979	1.57147885	-1.18637015	-0.91673302	-1.03335022	0.8308754	-0.403093575	-0.19162989	1.3166792	-0.583109865	1.2754066	1.016541025	-1.42261288	-1.176977875	0.273993265	0.952664125	-0.284852028	0.673688885	0.74144722	-0.99866533	-1.6420219	-0.53714635	0.8805399	-1.05003453	-0.9574518	0.41498137	1.53211095	-1.0585227	-1.5484376	-1.4614606	-0.77381683	1.5837076	-0.2408237485	-0.91342255	0.012228965	0.9536307	1.08588245	-0.05341744	-0.21140933	1.209094765	-1.23302292	-0.17053914	-0.081247566	-1.66006565	-1.25948718	0.87380815	1.1904318	0.10091852	-0.08521724	0.418034785	1.12746142	0.136041878	0.29275346	1.9236486	-0.21523787	-0.50735259	-0.7266965	-0.16911792	-0.541470035	-0.60293985	-0.251855615	1.89972095	0.242971645	0.592288985	0.322897675	0.9334178	-0.594389685	0.68420865	1.8796458
TULP2	0.7112069	-0.5690012	-0.9390764	-0.027983665	-1.4464817	-0.31005287	0.045719147	-0.79873276	-0.079901695	0.33678675	-0.046850204	-0.6932974	0.3954606	1.8427033	1.1585879	-0.4791336	1.0713315	1.1069555	-0.8062334	0.651628	-0.051906586	-0.71258545	0.7769351	-0.259367	0.08680916	-0.6291084	0	-0.027983665	-0.03515148	-1.1056623	-0.70490074	-0.19454002	-0.7090683	-0.084843636	-0.76833344	-0.3748436	-0.17427921	1.8292274	0.8936081	0.62798405	-0.4464817	-0.13192654	0.26901197	0.05601883	2.5031338	-0.59556293	-0.15607929	0.31709576	0.34407568	-0.30201054	0.07023239	0.525002	-0.39169407	0.41416597	0.25833273	0.6320329	-0.15137482	0.34142065	0.29445744	0.033885002	0.9963417	-0.14476395	-0.29392338	0.81049824	-0.27890682	0.19286966	0.021615982	0.2157793	0.6673322	0.4623785	1.664012
TXK	-0.5611181	0.27428436	0.84953403	0.009794235	-0.7854881	0.27745342	-1.1531687	-0.24087524	0.7255249	0.5468545	0.76349163	0.40433788	0.18209791	0.192873	-2.1938581	0.52775764	-0.15581226	0.4583254	-0.5728016	0.26068354	0.35972786	0.2508421	0.67318773	0.3176031	-0.6191468	-2.7332416	-2.3561125	-0.18910122	-0.09115887	-0.10002041	0.31760406	1.4969645	1.0375328	-0.9718785	-0.15130901	1.2889814	0.49214554	-0.61053133	-0.46067	0	-0.23115444	-1.7732692	-1.0643373	-0.33070183	0.7063618	-2.4759827	1.1837225	0.67379475	-0.10588026	-0.123272896	-0.82611465	-0.82561445	-0.16070461	0.03725481	-0.8025279	0.15638399	-0.002721787	0.3861661	0.908206	-0.892807	-0.14843369	-0.14269733	-0.6449976	-0.73878336	0.43593788	1.0028014	0.54496956	0.03203678	0.09104395	0.32116604	-1.8968582
TYR	0.7112069	-0.5690012	-0.9390764	-0.027983665	-1.4464817	-0.31005287	0.045719147	-0.79873276	1.3530579	0.33678675	-0.046850204	-0.6932974	0.3954606	-0.04482174	1.1585879	-0.4791336	1.0713315	1.1069555	-0.8062334	0.651628	-0.051906586	-0.71258545	0.7769351	-0.259367	0.08680916	-0.6291084	0	-0.027983665	1.6429205	-1.1056623	-0.70490074	-0.19454002	-0.7090683	-0.084843636	-0.76833344	-0.3748436	-0.17427921	0.29317427	0.8936081	0.62798405	-0.4464817	-0.13192654	0.26901197	0.05601883	-0.007827759	-0.59556293	-0.15607929	0.31709576	0.34407568	-0.30201054	0.07023239	0.525002	-0.39169407	2.4845552	2.10633	0.6320329	-0.15137482	0.34142065	0.29445744	0.033885002	1.1338453	-0.14476395	-0.29392338	0.81049824	-0.27890682	0.19286966	0.021615982	0.2157793	0.6673322	3.2065396	4.149439
TYRO3	0.51833725	-0.76187086	-1.1319461	-0.22085333	-1.6393514	-0.50292253	-0.14715052	-0.9916024	3.5651717	0.14391708	-0.23971987	-0.88616705	0.20259094	-0.2376914	0.96571827	-0.67200327	3.9659247	2.1157198	1.2639313	0.45875835	-0.24477625	3.4868627	0.58406544	-0.45223665	2.1867213	-0.8219781	-0.19286966	-0.22085333	-0.22802114	-1.298532	0.42415762	4.18548	-0.90193796	-0.2777133	-0.9612031	-0.56771326	-0.36714888	1.5857315	0.70073843	1.2831111	-0.15392447	-0.3247962	0.07614231	-0.13685083	-0.20069742	-0.7884326	4.427155	3.647788	0.15120602	-0.4948802	-0.12263727	0.33213234	-0.58456373	4.9437623	0.065463066	6.6466656	-0.34424448	1.5270624	0.10158777	-0.15898466	3.856583	-0.3376336	2.4580655	0.6176286	-0.4717765	0	1.0917807	0.022909641	3.5619254	4.01367	1.4711423
UBASH3A	-0.279876485	-0.47851206	-0.41045737	-0.00326252	-1.2711432	-0.023777245	-0.6538982175	-0.83171892	0.48481916	0.341888665	-0.0030288715	-0.5561049	-0.23356034	-0.37494136	2.4315846	-0.2485706865	2.81203605	1.2369466	-0.86549807	0.52948356	0.0189507	1.646726365	0.37721105	-0.42282295	1.0054433255	-1.2083001	-0.706764691	-0.212022784	-0.221181872	-0.713799225	-0.14158987	0.85469795	-0.15570475	-0.53237461	-0.63657545	-0.212305069	-0.05809045	-0.23699521	0.910696275	0.62423491	0.07282185	-0.45658803	0.39787626	-0.2437047965	1.36224102	-0.366399995	0.363036865	2.32766535	-0.30172157	-0.0325048	-0.028126715	1.958445097	-0.050814865	0.61122513	-0.140721325	-0.11373305	-0.4528513	0.37978387	-0.262719395	0.2908218	0.30681323	0.456851735	1.07878092	-0.042503355	0.13542438	0.08562684	0.12256193	0.74156095	0.3249340105	2.12847495	0.9353707
UBE2J1	1.1034102	0.404809	-0.34939575	0.011756897	-0.49858093	-0.24160099	0.05900097	-0.11343384	-0.1826601	0.21086931	0.32628727	0.14582634	-0.19973421	-0.06550503	-0.30625105	0.11190033	-0.5627694	0.029371262	0.07045746	0.42698526	0.102025986	-0.81906986	-0.55458784	-0.11689854	0.25578976	-0.005405426	-0.6420603	0.39781284	0.21657944	-0.4951172	-0.5312319	-0.45576	0.32735062	0.23231411	-0.5350599	-0.2794752	-0.33500195	-0.45962858	1.6135464	0.41435242	0.35974312	0.77173805	0.7217412	0.1073761	0.31281376	-0.4568863	-0.99008656	-0.35918427	0.091071606	0.44167233	0.1112566	1.1729169	-0.11210346	0.5237756	0.38411283	1.481358	-0.35085392	-0.08477259	0.21350288	-0.22345161	0	-0.6574507	-0.79722404	-0.004806519	-0.03793335	0.96384954	-0.27058506	0.17056274	-0.11099672	-0.43506336	1.7350321
UGP2	0.691298323333333	0.411831376666667	0.51378058	0.26386055	-0.09686057	-0.09430631	0.0729230246666667	0.10610072	0.0151240033333333	-0.0245105433333333	-0.393320085	-0.115365513333333	-0.24731778	-0.143690425	-0.561098583333333	0.66783762	-0.113575466666667	-0.00206327466666666	0.0571255666666667	0.421034344	-0.10881662	-0.424946633333333	-0.370744226666667	0.427382946666667	-0.168965976666667	-0.02388922	-0.116682689	0.789834813333333	-0.182507833333333	0.112524826666667	-0.17690484	0.0796489866666667	0.3160688	-0.51344076	-0.23430045	0.00673802333333334	0.142634075	0.161020596666667	-0.0348369333333333	-0.705318916666667	-0.0394563666666666	-0.157719293333333	-0.26555826	-0.292927586666667	-0.32379166	-0.2545721	-0.107809686666667	-0.24959248	0.101494945666667	0.309586836666667	0.0316615123333333	-0.0551456733333333	-0.15238873	-0.0159367	-0.619737473333333	-0.375624503333333	-0.224057033666667	-0.0665656753333333	-0.378666243333333	-0.0183618866666667	-0.03310755	0.82587671	0.451586253333333	-0.114702541333333	0.26043033	-0.615395533333333	0.00872913999999999	1.18340836666667	-0.192059356666667	-0.125432966666667	0.208258001666667
UGT1A8	2.5687652	-0.9130769	-1.2831521	1.7654443	-1.7905574	-0.65412855	-0.29835653	-1.1428084	-0.42397738	-0.007288933	-0.39092588	-1.0373731	0.051384926	3.690054	3.1930242	-0.8232093	0.7272558	0.76287985	-1.1503091	0.5705867	-0.39598227	-1.0566611	0.43285942	1.534061	0.6687331	-0.9731841	2.0888839	-0.37205935	2.5656314	-1.449738	-1.0489764	-0.5386157	-0.12714434	-0.42891932	-1.1124091	0.48271465	0.24717999	-0.050901413	0.5495324	2.9619803	2.9319086	1.3313527	1.3034477	0.7823324	2.3705626	-0.9396386	-0.500155	-0.026979923	0	-0.6460862	-0.2738433	1.8131948	0.6971898	0.070090294	-0.08574295	0.2879572	-0.4954505	-0.002655029	-0.049618244	1.1227689	0.652266	-0.48883963	0.36200094	0.46642256	1.2250142	-0.15120602	3.2135935	-0.12829638	2.1306114	0.11830282	1.3199363
UGT2B17	0.547677275	-0.73253083	-1.10260605	4.2967685	-1.61001135	-0.473582505	-0.1178104875	-0.96226238	-0.24343133	0.17325711	-0.21037984	0.0869355	0.23193097	-0.20835137	0.995058285	-0.64266325	1.20028305	0.94342588	1.981756225	0.488098375	-0.21543622	-0.876115075	0.613405465	-0.42289663	1.962755228	-0.792638065	-0.163529636	1.326298466	-0.198681117	2.5778649	0.88705038	0.604930185	0.07505346	-0.24837327	-0.93186307	-0.53837323	-0.33780885	0.12964463	0.73007845	0.46445441	-0.61001135	-0.29545617	0.105482339	1.2961666635	-0.171357395	-0.75909257	-0.31960893	0.15356612	0.1805460465	-0.46554017	-0.093297245	0.36147237	-0.555223705	1.654313855	2.5622971	0.468503235	2.402076	1.433372025	1.247258215	1.15071275	0.83281207	-0.308293575	-0.45745301	0.64696862	-0.44243646	0.02934003	-0.07316184	0.05224967	0.50380255	0.29884887	2.689738
ULK2	0.28318644	0.04109192	0.16801071	0.34242487	0.29126406	0.44315863	0.8432913	-0.47639418	0.22754812	-0.17062092	-0.37616587	0.42918348	-0.060231686	-0.27305126	-1.5764873	-0.2934103	-1.5006852	-1.3899598	-0.9522414	-2.4619584	-0.30640697	-0.20558548	0.73373747	0.054056644	-0.3663454	0.15669537	0.8271022	0.57359076	-0.7157788	0.31057167	-0.96826553	1.1307573	0.67204475	-0.22675943	-0.5018678	-0.33102703	0	0.29875946	-0.34114456	-1.4075999	0.15264988	-0.38421917	0.18909264	-0.16787815	-0.68548965	-0.9179144	0.13026476	0.39465046	-0.42531395	0.15054178	0.18930674	-0.14085865	-0.7950101	-0.27539444	-0.12551975	0.91533613	0.053756714	0.8366432	0.4304843	0.7057328	0.03836012	-0.4787407	0.7408824	-1.094502	0.48088217	0.37369967	-0.39894867	0.20652914	-0.13720798	-0.33570623	0.58213425
UPK3A	0.40245295	-0.1755166	-0.4572835	1.023665	-0.72056293	-0.61880684	0	-0.9950118	-0.5363326	0.55193377	0.48805428	-0.29502773	0.26268435	0.1318512	0.6222336	0.21600676	-1.1249475	-0.56325483	0.0295887	0.5325918	-0.4490986	-0.36289597	0.62330055	0.17662191	0.4850788	0.26546574	0.7448273	-0.4086871	0.6085291	0.076570034	-0.23669672	-1.0573955	-1.7290244	-0.5674267	-0.67773104	-1.0960374	-0.12567091	-1.4384365	1.3888631	-0.5974412	-0.60011625	-0.68665934	0.15679741	1.1015797	-0.5081129	-0.28087997	-0.36685753	-2.2011113	0.42280388	-0.5055208	-0.4752822	0.16868258	0.2719965	0.30874014	0.5831046	0.45723343	-0.95808697	0.17371082	-1.9910889	1.061029	-3.5218654	0.381423	0.16056204	2.3605318	0.37681293	-0.017908573	0.516871	-4.302428	-0.15043521	0.46144724	0.013701439
VILL	-0.05004406	0.39603662	-0.60234356	-0.98854303	-0.5180726	0.18534517	-0.47145844	-0.5467472	1.4767814	0.6766224	-0.4047451	-0.37060928	0.81663847	-0.54525614	-1.0154858	-0.15487862	-1.8968818	0.20253897	-0.520071	-1.4961343	0.12399626	1.5994782	1.2916803	-0.152812	-0.18569422	-1.4901323	0.2585578	-0.7402139	-0.50267124	-0.5854368	0.27413416	2.1032357	-0.001849651	-0.67986774	-0.2535882	0.08392191	0.74171066	-0.4780836	0.8343301	0	0.5483856	-0.4599719	0.5438719	0.3613534	0.40010738	0.98164034	1.4381123	0.9853525	-1.1288776	0.13374043	0.09625244	-0.006278038	-0.28878736	1.5477886	0.90294886	1.4546361	-0.68833494	1.3913188	-0.3124652	-0.63093567	1.2300963	0.44617653	-1.6669784	-1.5224793	-0.19622946	0.5557637	0.46026373	-0.36450815	0.52174044	1.679357	0.69963074
