GeneSymbol	GSM1008060	GSM1008061	GSM1008062	GSM1008063	GSM1008064	GSM1008065	GSM1008066	GSM1008067	GSM1008068	GSM1008069	GSM1008070	GSM1008071	GSM1008072	GSM1008073	GSM1008074	GSM1008075	GSM1008076	GSM1008077	GSM1008078	GSM1008079	GSM1008080	GSM1008081	GSM1008082	GSM1008083	GSM1008084	GSM1008085	GSM1008086
TBC1D8	79.86748	116.99384	110.01023	84.39805	149.76206	85.59435	151.04361	211.8309	93.02688	109.64732	97.99601	102.58412	112.38801	80.71944	121.60835	82.82992	99.35465	81.18711	197.4467	127.43863	184.78623	104.19464	152.72183	180.858	89.7401	79.70952	226.18629
TBX21	224.60682	361.40796	471.56956	349.31159	372.20665	184.87076	398.09639	266.50849	251.81219	373.40854	615.36362	337.35867	495.14497	112.58241	338.67986	276.46357	335.03073	288.13709	388.63335	323.38571	297.39296	338.58943	400.42711	99.51453	189.84589	223.00204	102.02937
TCF7	1032.38058	1785.9012	1679.55529	939.50169	755.33002	1399.67587	982.70477	573.23904	1164.68634	1353.65854	1191.38375	1234.55067	777.21723	1038.67011	785.5344	1210.36113	1340.77622	744.21777	1086.42062	615.53546	1048.85354	1173.40033	839.45427	587.98449	938.04663	608.10539	439.33589
TCL1A	1035.37911	727.2608	1217.10719	1410.15938	1783.58579	625.40551	763.23686	427.71756	787.30827	1403.46573	1093.05601	765.74208	1495.22427	1118.68351	845.53518	1271.33464	592.81767	1424.34382	1305.64601	537.85895	783.48311	1720.44398	782.73984	437.76137	915.39091	892.42301	578.93076
TEC	102.38627	83.52313	71.03199	230.19169	62.94489	101.26117	117.17172	83.86554	198.87764	89.45191	127.63314	73.7641	118.04091	69.17427	94.14725	91.15125	68.65066	135.21726	72.65625	108.0249	95.34571	106.68374	74.66934	85.9815	137.95135	90.55963	51.35361
TEP1	276.54988	306.14312	327.86106	225.44523	276.10499	244.46106	290.36189	267.08735	313.14388	409.40246	417.64285	290.45473	278.35092	226.4184	343.35094	274.40347	238.7188	229.17068	323.45399	368.22587	308.6654	252.74273	279.28848	278.76268	273.60135	208.52173	379.17099
TFEC	66.60776	60.10587	144.08987	126.63827	141.34059	74.13415	111.58952	770.36772	83.78819	107.26383	40.04357	79.33787	208.01382	75.27732	118.49936	70.10493	41.72984	105.05216	74.96369	70.67484	106.92046	113.91311	131.49964	185.58682	86.42318	134.62688	273.46095
TGM2	270.22325	219.12236	178.61396	92.63893	283.77602	154.87265	142.33506	212.36885	162.29296	237.51099	188.33671	270.5368	152.54037	130.27697	213.87245	161.21087	115.1625	150.67953	875.70315	233.08416	420.93953	181.84634	518.30271	797.53118	181.71415	153.02701	218.03576
TGM3	125.38066	79.4086	65.38721	53.82523	64.26272	74.46469	113.57243	65.63349	53.17186	78.836	56.61513	158.56937	52.97604	90.5179	77.63603	63.8656	65.26567	63.37321	73.48714	94.68399	189.18765	47.4132	47.9382	123.97094	101.14899	80.37424	116.21492
TGM5	64.18251	57.47946	62.91572	47.19501	50.5584	53.80724	40.54135	45.20704	58.16345	56.86641	63.84766	65.1527	50.2229	54.17597	57.38763	56.54865	55.45924	51.82393	59.35537	75.22725	62.57085	44.53462	61.17034	51.57372	60.80475	59.73364	63.27451
TIFA	84.79441	64.38408	117.81665	154.67393	134.32213	72.96883	110.6959	134.51459	65.31352	207.85203	80.82479	90.13184	177.991	82.89233	137.17457	70.051	55.92901	115.19465	139.44386	112.00168	165.78618	129.40315	93.51475	151.46403	100.28814	98.66041	584.79303
TLL1	35.6517	33.19995	32.22394	31.26277	29.34108	32.01724	33.20076	37.69135	28.99289	33.67172	32.61266	38.8083	31.39006	36.02938	36.7908	34.81382	31.92066	32.36054	29.33142	39.9033	38.51825	33.38928	35.90912	35.28099	33.16564	33.67452	35.96175
TLR2	360.17578	346.82548	318.92882	400.91469	581.36465	319.6529	772.01691	808.0892	441.36491	606.68679	179.3843	512.61138	453.00578	485.19833	719.45087	418.99185	475.29107	555.82977	518.21592	409.11245	566.85966	590.04923	442.23	873.72028	629.03434	625.7835	1864.6252
TLR5	358.04811	303.95646	424.28522	411.37035	619.95609	201.76274	369.01313	510.66044	211.10308	452.46927	164.41841	548.4514	431.7001	344.98893	591.10088	178.54113	205.63156	308.4475	950.35436	486.64874	1022.66117	382.6698	390.15279	994.34751	465.62749	423.47228	1480.97683
TLR7	321.11274	309.43086	468.60176	512.37617	514.10818	354.46771	297.39778	830.12428	385.56943	496.05707	435.777	326.73587	487.148	349.98273	609.57972	355.69425	264.05602	386.56634	526.32495	346.95992	365.29599	431.7976	642.84128	339.58387	343.32991	308.63361	402.27914
TLR8	1458.87655	885.54482	1262.22505	986.56234	1503.17974	978.94546	1666.89887	2072.70201	943.35001	1579.69164	702.65525	1408.19723	1492.06186	1446.99425	1862.90503	1008.2395	656.56859	1153.23827	2043.14657	1148.60759	1736.3667	1033.26916	1200.45827	2057.343	1591.71345	1944.87629	3519.18658
TM4SF5	168.25463	150.55158	139.2866	144.65886	147.91015	147.62999	121.12582	152.10227	172.04468	148.69256	168.06215	155.60941	156.26705	211.26965	179.53084	174.90228	186.47808	171.11452	134.32263	197.56401	162.25114	124.94405	149.71566	157.36387	150.8448	196.35005	176.66138
TMC6	418.89895	438.22373	463.7172	290.60396	274.97928	323.22869	331.53984	218.28886	419.35036	414.37902	607.3804	374.42628	378.42578	313.43813	268.17967	421.26907	419.17708	273.36189	364.2941	361.85789	372.98284	319.74942	298.30634	265.6976	314.13322	274.50014	186.86192
TMEM110	348.51276	408.57482	456.16192	427.48936	322.82235	354.20974	440.84187	420.11949	362.04865	346.91916	491.37108	404.97054	405.91046	223.2219	303.01677	310.14745	353.39462	331.72115	414.65043	476.8207	369.67702	372.17947	359.77643	279.44908	305.4879	229.45671	308.55389
TMEM156	135.52873	141.39553	211.80468	357.6172	237.35432	178.20158	191.64723	203.03295	186.19694	161.16796	104.90372	118.50658	258.27384	136.35322	147.64833	127.34761	117.86385	215.93584	168.22098	90.83351	154.26835	375.30261	130.72234	125.06406	217.28226	174.04811	101.40632
TMEM9B	425.65508	390.13128	625.69057	623.66107	515.34715	349.25176	414.16395	467.45519	410.70212	385.76445	342.72853	361.69127	641.24292	368.97492	409.5614	314.7754	282.83184	489.50656	462.26939	290.13729	404.35641	517.42916	460.44806	489.36292	438.14981	556.17336	388.5335
TMF1	92.93974	131.92214	179.58671	225.04172	235.36502	128.11253	217.87258	278.3173	133.94477	151.96995	66.51788	123.86444	181.30282	133.63349	143.67194	116.21512	126.13877	168.05762	147.97002	79.12439	160.6639	300.82684	127.81769	171.30977	161.71874	156.84335	234.72706
TNFAIP6	207.52273	126.37092	190.16957	473.38419	461.58784	172.06874	555.16357	2883.87341	150.156	531.62464	46.64877	276.17582	499.44607	375.21622	435.28334	178.32799	86.3056	219.30614	227.5257	358.3165	580.83239	488.24056	565.05421	1061.11332	394.45393	655.74395	2403.08856
TNFRSF10C	1564.626505	1640.23805	1543.74431	811.23037	1107.783285	987.912445	2308.036905	1760.76687	1198.53717	1824.73549	1086.64218	1829.98652	1046.6798	1422.7889	1708.223455	1158.987775	1388.03836	1426.96058	1743.952625	1757.81769	2163.764825	792.858195	839.144445	1599.158725	1401.58223	1480.707135	2430.195215
TNFRSF11A	74.55984	94.6219	95.0555	73.44438	75.05965	71.44714	73.99316	76.55987	84.32357	61.47412	74.52206	77.46718	62.1934	86.63137	84.62061	92.23541	76.71088	78.98572	108.94459	89.88675	90.1331	76.2031	84.18792	71.21865	72.46789	80.41135	70.01106
TNFRSF13B	119.72802	143.84246	103.59484	78.43446	83.16639	69.32911	94.08746	82.01726	109.33319	112.05797	133.75962	116.28068	73.79231	86.68942	102.79737	92.32952	118.88029	65.95989	102.9937	124.65972	127.06854	88.78611	82.28533	82.62202	108.2985	81.63501	76.73459
TNFRSF17	37.59172	25.80684	30.95464	55.11512	31.55108	32.68263	21.42362	17.99633	10.2759	24.24011	29.95968	26.15511	34.60678	23.57103	12.99439	15.87868	19.75479	26.82157	36.64112	16.70756	23.92471	91.36061	36.67749	27.44288	32.85157	20.84809	20.2812
TNFRSF21	122.56976	131.20366	132.60969	122.14682	110.99268	119.71234	139.40334	145.87919	130.66486	126.61758	122.38479	130.01528	127.19659	130.7278	131.57294	129.33832	128.06489	118.33918	114.67201	133.3155	126.64972	112.74065	120.35444	119.36968	135.99333	130.93513	113.52066
TNFRSF25	405.26158	504.99331	472.7649	382.5408	347.14115	419.67306	333.80983	334.31284	404.38378	502.8858	501.40417	427.44068	335.54258	399.43089	368.25671	440.88806	512.11671	343.40145	422.69246	416.6152	386.62521	414.9109	358.25789	266.42511	337.07488	311.02023	248.65672
TNFRSF4	138.16498	171.14254	138.57577	180.793	143.5529	177.38072	144.3545	161.60887	208.16809	163.00781	182.42751	182.98678	152.16665	202.44191	187.55929	200.34663	202.14462	175.45449	131.05514	184.99201	155.85561	143.06394	194.14203	168.72529	160.54311	178.69625	175.5841
TNFSF14	321.12465	217.51823	205.38345	209.80132	215.44091	178.39882	234.73185	216.55659	249.19459	246.49194	201.22891	288.49339	227.58914	234.57936	222.45665	243.77048	210.32442	222.14473	259.24215	234.75205	254.92766	163.16255	197.33355	275.17277	324.90346	271.71337	306.4374
TNIP3	39.89123	32.0455	41.75034	49.58818	36.8382	43.48163	51.64292	47.44544	46.99469	49.62926	44.97672	48.17643	28.3799	51.58388	49.64574	49.43917	59.64584	38.85526	34.03278	56.07502	40.96304	47.96283	53.30722	48.51508	42.30488	44.20914	44.04137
TNNI2	118.82206	97.31962	101.46291	103.81913	79.47063	112.79789	99.19718	110.40792	120.39532	120.86073	113.41974	119.03721	108.07003	118.96802	122.90767	110.45642	114.73428	111.36694	110.33493	143.93693	107.68168	103.7824	101.12655	107.86129	111.86959	101.17308	122.20732
TOMM22	414.8797	322.18095	531.74863	429.11151	313.71914	259.98876	244.5922	265.67547	276.96154	389.42563	394.61395	323.81486	444.44446	272.88757	293.28697	270.60069	251.03602	291.86474	352.83208	283.83519	326.17775	365.29534	259.6651	210.23228	312.09706	310.53202	201.54479
TOMM34	153.71241	237.67832	249.29464	244.46639	279.89878	175.67971	168.30087	182.3922	215.42072	211.62674	182.76966	182.56879	196.62266	196.82789	189.11855	220.86975	168.31738	140.84929	259.65709	135.77439	195.22878	329.5526	226.16434	180.31788	142.54765	108.76463	160.2031
TRAF3IP2	213.76171	251.70575	271.40545	234.28642	210.31842	184.1615	212.713	191.73322	199.84088	259.74441	181.41001	219.32733	196.81356	168.73861	197.85057	194.35585	197.0724	190.04393	235.32348	162.02588	203.67741	247.28017	206.00343	168.23631	200.35359	163.27475	167.54717
TRAF4	315.37712	286.20042	347.02525	296.00066	280.78312	262.82459	238.31187	218.15327	294.07625	296.3409	318.58327	263.08006	318.89101	256.68996	232.65623	266.5908	277.63865	294.80634	323.61162	280.66716	266.79248	293.67032	265.77284	211.59779	251.484	248.25024	216.02358
TRAK1	250.2028	348.49848	357.75563	253.92691	327.85068	264.16651	337.27212	257.04119	275.96224	355.75747	339.41781	300.2874	282.27829	206.46571	248.91186	280.5193	329.2002	267.9966	371.93536	311.81641	335.14715	348.50897	226.94574	245.54717	264.88562	183.81491	213.91472
TRAT1	299.74278	353.69392	517.0574	989.66482	583.35621	497.07709	360.05333	648.24169	258.91818	344.74964	121.97503	269.58782	737.12188	541.88098	359.95755	310.2702	273.84931	392.02545	266.44087	100.96421	334.24398	1272.63688	386.53967	547.39039	452.57888	507.10509	373.64374
TREM1	1260.15509	1428.61411	1423.64577	831.47286	1172.22735	883.03032	2416.48104	2091.15361	1108.51347	1264.53239	610.79307	1437.62497	1192.97368	1414.26987	1407.09714	906.42888	979.84319	1256.45075	1386.74681	1729.98789	1882.83441	855.18887	895.26499	1661.20665	1422.69064	1567.21712	2565.11197
TREM2	80.62526	79.65069	74.83205	65.83776	69.37865	60.51934	59.39722	68.27898	64.68758	75.94246	70.28807	73.20981	62.37608	66.05924	73.67722	68.78518	62.07257	60.10826	73.88008	80.87356	75.59503	60.73263	63.37373	64.75696	52.049	65.27398	72.90211
TREML2	554.02408	478.82443	499.20716	357.50599	351.58997	333.47506	663.70317	457.83007	417.52467	676.96721	388.61952	612.09517	393.38234	399.53391	447.66226	388.93677	392.26213	370.43442	626.86058	572.12936	717.93352	341.61988	244.70012	395.1761	452.73329	474.44312	648.26358
TRIB1	862.00046	487.53284	417.87077	655.16489	265.07397	405.37329	612.32215	446.56991	618.63456	494.39547	561.24294	571.87663	480.73234	424.16962	457.47955	389.93313	364.87643	481.79657	600.72539	592.57861	769.15175	320.97824	426.74732	501.93655	690.19719	548.61305	732.08486
TRIB2	401.52091	496.09331	557.67554	462.82843	440.4145	401.05815	392.19345	460.40826	373.77104	534.03967	416.51777	385.37606	393.97838	301.09069	342.73826	428.27054	379.15066	405.79431	479.53522	257.46334	300.61817	571.87263	417.36203	209.72712	330.95461	259.43503	188.68591
TRPM4	137.38664	117.92321	121.29521	115.55737	112.53433	135.65345	103.37831	112.61502	127.98597	114.01686	136.84292	130.17234	122.9025	136.7699	134.39805	129.23047	133.42536	133.17573	115.41503	165.244	121.14297	103.23931	123.55583	124.80816	119.3691	130.30118	127.48499
TRPM6	184.39861	140.55741	115.24789	209.16896	199.07755	127.5567	178.14562	109.35295	139.84687	189.52465	95.69431	146.52755	128.8329	128.83827	220.50871	121.49914	151.24491	201.01803	224.59045	158.08463	293.73485	117.95303	119.39677	182.57693	227.64703	201.24586	303.25627
TSHR	33.52317	36.03561	37.20498	29.69459	28.57232	28.38645	26.53694	24.86106	28.25208	32.38691	36.3297	35.46272	27.98329	27.87229	30.59207	31.46077	33.92074	27.6403	37.01305	36.29161	35.71987	42.97296	30.1414	32.45592	25.53349	29.27602	33.89524
TSPAN7	43.74061	44.4595	28.75219	37.21608	61.06358	40.47451	39.51937	33.25797	41.85145	29.92546	39.08519	44.03317	36.2458	43.30097	49.54103	55.88506	33.36768	36.20972	51.10299	48.33845	59.47728	25.04004	58.12365	99.02724	59.24045	44.78702	39.26648
TTC38	171.05219	212.57575	271.15449	273.72314	253.06751	148.5747	308.83545	305.52896	222.55871	203.99547	376.26342	177.73945	374.77848	136.66792	199.18572	176.65428	203.31443	240.18272	214.73946	175.75464	182.97734	219.1796	293.01174	127.03273	175.92029	209.14101	107.49985
TUBB6	156.15697	125.64267	206.83361	196.41432	216.10116	139.33593	92.11514	138.25093	214.73306	178.20284	123.12615	126.4349	243.49417	159.16828	165.88851	197.32498	170.09755	201.26634	725.1012	167.49314	154.01357	186.89871	138.83651	184.40854	192.12879	143.24668	113.88092
TULP2	57.25571	48.3741	51.16293	52.28502	47.37969	51.54331	43.5783	46.71109	52.58199	54.03521	56.43164	53.02624	59.15862	57.54571	51.23714	55.21846	50.98566	51.43811	54.82514	65.93384	51.49213	39.39423	45.74787	53.00637	46.68569	56.0303	55.28045
TXK	213.17832	432.48289	415.88985	394.76657	449.73566	380.44799	398.00578	311.1537	310.32603	282.1852	393.70266	346.9214	275.29016	253.05313	305.82771	311.07719	327.9529	271.40393	305.21454	171.40324	306.27956	686.77658	376.61643	265.03403	313.86892	247.44298	225.04573
TYR	37.48124	29.52136	25.36318	25.75331	23.68825	27.56596	28.54805	30.75337	27.77651	23.5105	30.14487	31.19868	26.07914	28.88828	31.24451	32.19414	23.89857	31.27985	28.0697	34.98231	26.27447	28.81277	28.30715	37.90364	26.86118	31.22378	27.50818
TYRO3	75.43606	58.77384	52.35361	53.44312	50.91901	75.23861	57.93276	67.1576	72.67003	61.28248	63.29513	64.22238	62.94019	87.76705	79.30134	81.98549	85.62182	70.94559	60.28522	74.15513	60.79882	50.39045	70.01037	74.3084	71.29482	75.23683	71.22991
UBASH3A	258.99011	503.07136	590.42135	265.7747	295.75451	327.62259	258.25416	196.05174	300.43489	406.96262	299.55472	329.34937	278.0788	344.70373	304.15489	299.62355	324.35975	249.46727	344.1252	165.5335	263.50743	391.49014	326.34451	207.12995	234.45228	234.20468	192.81179
UBE2J1	1107.71548	1023.44024	1071.97244	1258.92552	983.31451	678.3023	1004.49371	864.65488	731.45548	1189.68271	775.10183	804.07516	928.85085	819.84223	912.23015	749.6767	823.08937	1016.5045	1284.10862	847.03286	1194.68062	1330.95394	857.83523	953.75121	1063.96737	1109.74625	1669.33871
UGP2	155.05147	202.97425	264.4121	305.56564	275.05183	149.74554	287.6227	249.71043	134.90989	189.31457	122.52324	149.643	237.68098	131.89916	190.88192	127.39301	154.45806	231.70862	205.71363	122.08408	205.61603	327.88844	150.09725	249.99673	187.5733	159.29312	272.26887
UGT2B17	5.1084	13.99152	13.00258	17.34538	10.98238	9.25451	12.14318	9.70107	2.69542	7.65247	9.31714	5.64031	4.5934	4.92297	11.55167	4.54559	5.38633	6.74622	5.08526	3.31484	13.75721	11.45883	2.7076	7.77743	12.15208	10.89572	7.02406
ULK2	108.44719	109.53959	134.74999	156.04669	109.13834	117.65166	133.61614	102.69314	122.32775	103.20888	128.26057	107.07754	133.50473	103.90786	130.14484	111.41551	101.27431	111.52725	108.93148	93.55046	117.92499	121.55994	137.79693	106.9361	115.818	88.67526	90.97637
UPK3A	160.97925	165.94533	176.45309	126.905	120.53777	170.78115	140.23031	142.88396	170.33341	159.42744	183.02702	168.08563	182.44756	170.82399	161.2184	170.52978	148.90305	149.73125	146.11344	190.41469	211.27133	112.2971	153.73637	137.30982	162.05395	194.11088	147.88779
VILL	174.23375	182.27902	182.66536	150.32707	166.26482	161.94538	171.77645	153.2606	152.57118	172.78982	168.7053	170.59908	146.15506	155.06161	152.79718	151.62963	171.5069	143.27663	177.72111	152.61841	163.33063	169.75733	176.99759	141.4259	143.60432	151.81269	140.34343
VNN1	248.27196	151.90038	201.94117	177.3878	629.43505	195.57623	288.82159	272.01423	145.96021	303.30558	94.39128	348.73422	240.3326	381.35778	207.06247	187.12133	58.96208	162.41525	865.70995	259.54766	644.6287	326.31887	108.38652	1069.23349	541.72386	269.30217	1407.65693
VNN2	2436.57121	1819.41402	2195.193	1421.92282	2200.52748	1419.50508	3348.51213	3256.39024	1162.91159	2237.89938	759.46527	2041.54849	1863.58937	2169.01746	1825.65795	1194.84603	1761.49909	1822.89102	2767.47937	1803.82374	3120.12135	1798.01271	1289.09344	3076.85169	1737.14116	2838.94197	4100.927
VNN3	183.09825	160.75818	223.19732	76.54313	147.75722	138.59775	441.99283	365.04503	116.18013	226.94592	64.59055	269.88857	139.74328	155.55859	197.60863	111.43673	172.70559	184.12213	310.3318	104.68567	246.91936	156.79547	78.47463	162.58583	123.27294	217.81184	311.55847
VPREB3	163.17409	173.68897	262.11774	332.92336	327.18115	163.98221	167.87602	92.22018	172.39054	221.51709	172.45665	108.59732	305.87232	189.32988	150.29928	205.82181	164.97484	251.61423	297.62994	76.80293	118.23714	284.40705	200.97668	88.81996	195.06426	168.04119	112.28313
WDR25	174.71124	194.68762	180.55559	152.25663	166.77918	149.01898	166.61981	141.28139	174.25945	173.84528	182.77727	157.74345	152.44975	166.44551	175.35744	175.44392	151.06501	192.84578	163.12847	175.5498	184.93505	147.77861	190.37269	159.80024	171.90003	169.51767	164.23662
WEE1	87.70828	74.79546	128.23872	200.15538	158.43289	83.12966	93.14355	71.91903	96.73542	106.1429	94.87806	69.66382	150.6736	66.98591	87.19693	68.87248	76.37385	110.22147	138.68728	73.85025	88.832	186.70763	89.70219	73.34715	101.83871	92.6958	44.88232
WNT5B	86.06708	77.66491	82.99317	72.51286	63.98751	75.76871	67.0053	61.39707	76.95193	72.74095	98.86872	79.5939	68.2585	82.21129	73.18499	86.55563	86.84041	70.21174	74.61172	96.36272	70.19529	59.19919	81.6457	70.71227	68.89113	78.83314	67.85211
WNT7A	152.65538	205.09023	161.74611	150.37459	119.25299	171.40367	154.55956	145.91619	163.10257	174.23816	167.93963	211.76128	129.87051	154.94571	122.67395	169.04807	179.74379	179.38348	138.9166	168.96147	186.03759	134.73452	172.62451	140.47279	170.86498	168.9537	132.79162
